# BUSCO version is: 6.0.0 
# The lineage dataset is: hypocreales_odb12.2 (Creation date: 2026-05-13, number of genomes: 71, number of BUSCOs: 4077)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
145874at5125	Complete	CM132356.1	3367541	3369742	+	1191.4	612	https://v12-2.orthodb.org/?query=145874at5125	mannosyl-oligosaccharide alpha-1,2-mannosidase
145875at5125	Complete	CM132357.1	3240672	3244171	+	2027.0	1073	https://v12-2.orthodb.org/?query=145875at5125	Pentatricopeptide repeat-containing protein
145877at5125	Complete	CM132358.1	2968326	2967354	-	556.0	286	https://v12-2.orthodb.org/?query=145877at5125	Glucan endo-1,3-beta-glucosidase A1
145887at5125	Complete	CM132359.1	2817021	2818350	+	573.2	321	https://v12-2.orthodb.org/?query=145887at5125	Isopenicillin N synthase-like, Fe(2) 2OG dioxygenase domain
145901at5125	Complete	CM132357.1	3022917	3024147	+	662.5	369	https://v12-2.orthodb.org/?query=145901at5125	hsp70/Hsp90 co-chaperone cns1
145948at5125	Complete	CM132363.1	1267852	1266756	-	348.9	278	https://v12-2.orthodb.org/?query=145948at5125	E3 ubiquitin- ligase HERC6
145968at5125	Complete	CM132361.1	2518606	2513953	-	2322.0	1227	https://v12-2.orthodb.org/?query=145968at5125	Phytochrome
145972at5125	Complete	CM132360.1	1422468	1421179	-	566.2	253	https://v12-2.orthodb.org/?query=145972at5125	Putative Proteasome subunit alpha type
145983at5125	Complete	CM132362.1	656257	657735	+	1086.9	475	https://v12-2.orthodb.org/?query=145983at5125	Protein transport protein
145990at5125	Complete	CM132356.1	5364432	5363728	-	327.7	183	https://v12-2.orthodb.org/?query=145990at5125	cytochrome oxidase assembly
146029at5125	Complete	CM132362.1	1599188	1598547	-	228.9	142	https://v12-2.orthodb.org/?query=146029at5125	v-type h+-transporting atpase 16kda proteolipid subunit
146105at5125	Complete	CM132360.1	3779127	3776471	-	1152.8	646	https://v12-2.orthodb.org/?query=146105at5125	C2H2 finger domain protein
146108at5125	Complete	CM132358.1	818881	817717	-	573.5	353	https://v12-2.orthodb.org/?query=146108at5125	Cytochrome P450
146113at5125	Complete	CM132363.1	1283863	1283012	-	550.5	255	https://v12-2.orthodb.org/?query=146113at5125	urease accessory protein
146159at5125	Complete	CM132361.1	1244520	1251996	+	3251.6	2151	https://v12-2.orthodb.org/?query=146159at5125	polyketide synthase
146193at5125	Complete	CM132357.1	2981782	2983911	+	1142.1	595	https://v12-2.orthodb.org/?query=146193at5125	Exocyst complex component
146195at5125	Complete	CM132360.1	1786495	1785152	-	829.9	383	https://v12-2.orthodb.org/?query=146195at5125	Ketol-acid reductoisomerase
146210at5125	Complete	CM132356.1	974173	971257	-	1682.1	941	https://v12-2.orthodb.org/?query=146210at5125	ER membrane protein complex subunit
146225at5125	Complete	CM132358.1	1451333	1450388	-	465.6	204	https://v12-2.orthodb.org/?query=146225at5125	ras
146260at5125	Complete	CM132356.1	4333416	4336247	+	1425.2	685	https://v12-2.orthodb.org/?query=146260at5125	Threonyl-tRNA synthetase
146304at5125	Complete	CM132361.1	2511535	2512651	+	636.4	314	https://v12-2.orthodb.org/?query=146304at5125	Casein kinase II subunit beta
146305at5125	Complete	CM132360.1	3040591	3042814	+	1275.9	720	https://v12-2.orthodb.org/?query=146305at5125	Bactericidal permeability-increasing protein, alpha/beta domain
146308at5125	Complete	CM132358.1	2269165	2268236	-	409.8	228	https://v12-2.orthodb.org/?query=146308at5125	Ubiquinone biosynthesis protein
146354at5125	Complete	CM132357.1	542884	541438	-	783.3	434	https://v12-2.orthodb.org/?query=146354at5125	Proline dehydrogenase
146365at5125	Complete	CM132359.1	3534675	3533518	-	811.1	354	https://v12-2.orthodb.org/?query=146365at5125	replication factor C
146373at5125	Complete	CM132359.1	1772870	1771081	-	1092.5	534	https://v12-2.orthodb.org/?query=146373at5125	WD repeat protein
146407at5125	Complete	CM132357.1	4769104	4765294	-	1823.2	1019	https://v12-2.orthodb.org/?query=146407at5125	serine/threonine kinase
146454at5125	Complete	CM132359.1	2932210	2929597	-	1221.7	669	https://v12-2.orthodb.org/?query=146454at5125	fanconi-associated nuclease 1 like
146464at5125	Complete	CM132358.1	1882176	1881176	-	633.7	314	https://v12-2.orthodb.org/?query=146464at5125	Acetolactate synthase small subunit
146492at5125	Complete	CM132360.1	884598	886076	+	717.8	415	https://v12-2.orthodb.org/?query=146492at5125	DUF647 domain protein
146527at5125	Complete	CM132357.1	2336721	2339047	+	1117.2	569	https://v12-2.orthodb.org/?query=146527at5125	avl9 protein
146584at5125	Complete	CM132360.1	1666562	1659968	-	424.3	388	https://v12-2.orthodb.org/?query=146584at5125	c2h2 type zinc finger domain-containing
146592at5125	Complete	CM132356.1	2768059	2769805	+	865.9	386	https://v12-2.orthodb.org/?query=146592at5125	S-adenosylmethionine synthetase
146599at5125	Complete	CM132362.1	2415667	2412238	-	1081.5	597	https://v12-2.orthodb.org/?query=146599at5125	Zn(2)-C6 fungal-type DNA-binding domain
146609at5125	Complete	CM132356.1	1906352	1905531	-	533.1	241	https://v12-2.orthodb.org/?query=146609at5125	RNA polymerase II subunit A
146614at5125	Complete	CM132358.1	2425392	2423451	-	1149.9	580	https://v12-2.orthodb.org/?query=146614at5125	GPI transamidase component gaa1
146620at5125	Complete	CM132357.1	834764	831168	-	1906.4	978	https://v12-2.orthodb.org/?query=146620at5125	HMG-CoA reductase
146650at5125	Complete	CM132362.1	1033257	1034265	+	515.1	257	https://v12-2.orthodb.org/?query=146650at5125	HD domain-containing protein
146661at5125	Duplicated	CM132358.1	5702821	5709799	+	1134.7	676	https://v12-2.orthodb.org/?query=146661at5125	fungal-specific transcription factor domain-containing protein
146661at5125	Duplicated	CM132358.1	5654050	5664820	+	1128.2	674	https://v12-2.orthodb.org/?query=146661at5125	fungal-specific transcription factor domain-containing protein
146661at5125	Duplicated	CM132358.1	6276117	6279073	+	1095.1	663	https://v12-2.orthodb.org/?query=146661at5125	fungal-specific transcription factor domain-containing protein
146661at5125	Duplicated	CM132358.1	6379219	6382403	+	1076.4	662	https://v12-2.orthodb.org/?query=146661at5125	fungal-specific transcription factor domain-containing protein
146661at5125	Duplicated	CM132358.1	6112900	6109938	-	1105.4	649	https://v12-2.orthodb.org/?query=146661at5125	fungal-specific transcription factor domain-containing protein
146684at5125	Complete	CM132356.1	4637557	4639184	+	736.7	456	https://v12-2.orthodb.org/?query=146684at5125	Proline--tRNA ligase
146710at5125	Complete	CM132362.1	2833762	2832135	-	1027.8	506	https://v12-2.orthodb.org/?query=146710at5125	amidohydrolase family domain-containing protein
146713at5125	Complete	CM132357.1	3497949	3495980	-	1298.7	625	https://v12-2.orthodb.org/?query=146713at5125	endosomal integral membrane protein
146718at5125	Complete	CM132359.1	1760518	1759384	-	700.7	359	https://v12-2.orthodb.org/?query=146718at5125	2-amino-3-carboxymuconate-6-semialdehyde decarboxylase
146735at5125	Complete	CM132359.1	3789107	3785642	-	1363.0	845	https://v12-2.orthodb.org/?query=146735at5125	gamma-tubulin complex
146759at5125	Complete	CM132358.1	2743117	2739894	-	1923.2	1023	https://v12-2.orthodb.org/?query=146759at5125	cell division control protein
146769at5125	Complete	CM132359.1	3893514	3892510	-	361.4	173	https://v12-2.orthodb.org/?query=146769at5125	calcineurin
146782at5125	Complete	CM132360.1	3732501	3727947	-	1558.3	990	https://v12-2.orthodb.org/?query=146782at5125	importin
146797at5125	Complete	CM132359.1	3022714	3021772	-	504.4	260	https://v12-2.orthodb.org/?query=146797at5125	superoxide dismutase
146812at5125	Complete	CM132356.1	1568225	1566520	-	930.3	492	https://v12-2.orthodb.org/?query=146812at5125	Folylpolyglutamate synthase
146835at5125	Complete	CM132357.1	2101564	2103528	+	1039.9	576	https://v12-2.orthodb.org/?query=146835at5125	NADPH reductase
146838at5125	Complete	CM132358.1	1037856	1036926	-	409.0	231	https://v12-2.orthodb.org/?query=146838at5125	peptidyl-trna hydrolase
146852at5125	Complete	CM132356.1	4128773	4131774	+	2147.4	975	https://v12-2.orthodb.org/?query=146852at5125	mitotic control dis3+
146866at5125	Complete	CM132359.1	1469722	1468141	-	892.6	458	https://v12-2.orthodb.org/?query=146866at5125	tRNA-dihydrouridine synthase
146869at5125	Complete	CM132362.1	1165585	1166772	+	491.0	229	https://v12-2.orthodb.org/?query=146869at5125	proteasome subunit
146886at5125	Complete	CM132362.1	2209430	2211810	+	1663.6	742	https://v12-2.orthodb.org/?query=146886at5125	pre-mRNA-splicing factor ATP-dependent RNA helicase
146904at5125	Complete	CM132357.1	1772799	1769893	-	1895.6	873	https://v12-2.orthodb.org/?query=146904at5125	importin beta-1 subunit
146939at5125	Complete	CM132360.1	3024003	3019953	-	1358.9	751	https://v12-2.orthodb.org/?query=146939at5125	sorting nexin
146944at5125	Complete	CM132359.1	2065834	2067619	+	1028.8	553	https://v12-2.orthodb.org/?query=146944at5125	AMP-dependent synthetase/ligase
146949at5125	Complete	CM132356.1	2287195	2288318	+	660.9	324	https://v12-2.orthodb.org/?query=146949at5125	methyltransferase
146956at5125	Complete	CM132360.1	2511053	2513775	+	1244.6	712	https://v12-2.orthodb.org/?query=146956at5125	Transcriptional activator protein acu-15
146958at5125	Complete	CM132363.1	2594135	2591772	-	1418.7	669	https://v12-2.orthodb.org/?query=146958at5125	clathrin-coated vesiclec
146966at5125	Complete	CM132361.1	2456259	2472651	+	3117.8	1502	https://v12-2.orthodb.org/?query=146966at5125	phospholipid-translocating P-type ATPase domain-containing
146969at5125	Complete	CM132362.1	1817822	1819225	+	759.9	341	https://v12-2.orthodb.org/?query=146969at5125	GTP-binding protein
146977at5125	Complete	CM132356.1	3941764	3940021	-	1027.0	529	https://v12-2.orthodb.org/?query=146977at5125	endonuclease
146989at5125	Complete	CM132360.1	2489424	2490312	+	630.1	295	https://v12-2.orthodb.org/?query=146989at5125	U3 small nucleolar ribonucleoprotein
146990at5125	Complete	CM132358.1	1763630	1761089	-	1408.9	773	https://v12-2.orthodb.org/?query=146990at5125	Pumilio-family RNA binding repeat
147012at5125	Complete	CM132361.1	2232291	2235673	+	2351.1	1074	https://v12-2.orthodb.org/?query=147012at5125	prion formation protein 1
147014at5125	Complete	CM132358.1	4330299	4328349	-	1337.6	605	https://v12-2.orthodb.org/?query=147014at5125	ATP-binding cassette sub-family F member 2
147023at5125	Complete	CM132359.1	4008933	4001417	-	313.6	187	https://v12-2.orthodb.org/?query=147023at5125	Conserved hypothetical, protein
147050at5125	Complete	CM132357.1	1273581	1269483	-	2638.3	1240	https://v12-2.orthodb.org/?query=147050at5125	Niemann-Pick type C-related 1
147056at5125	Complete	CM132356.1	997002	999688	+	1448.2	799	https://v12-2.orthodb.org/?query=147056at5125	U3 small nucleolar RNA-associated protein
147070at5125	Complete	CM132358.1	1438646	1433564	-	2776.0	1523	https://v12-2.orthodb.org/?query=147070at5125	kinase
147089at5125	Complete	CM132362.1	2268937	2267508	-	934.4	415	https://v12-2.orthodb.org/?query=147089at5125	26S protease regulatory subunit 6B like protein
147097at5125	Complete	CM132361.1	1362823	1363934	+	462.2	244	https://v12-2.orthodb.org/?query=147097at5125	Prolyl 4-hydroxylase, alpha subunit
147100at5125	Complete	CM132356.1	4875522	4874398	-	724.3	351	https://v12-2.orthodb.org/?query=147100at5125	homoisocitrate dehydrogenase
147105at5125	Complete	CM132363.1	1801238	1799473	-	748.9	553	https://v12-2.orthodb.org/?query=147105at5125	XPG domain containing domain-containing protein
147122at5125	Complete	CM132361.1	1429038	1432909	+	1572.8	1014	https://v12-2.orthodb.org/?query=147122at5125	kinase
147132at5125	Complete	CM132359.1	2711213	2710172	-	547.1	304	https://v12-2.orthodb.org/?query=147132at5125	cytoskeleton-associated
147139at5125	Complete	CM132356.1	3807450	3802837	-	1130.5	510	https://v12-2.orthodb.org/?query=147139at5125	ATP synthase
147165at5125	Complete	CM132363.1	786619	784654	-	1130.4	598	https://v12-2.orthodb.org/?query=147165at5125	gamma-glutamyltranspeptidase
147187at5125	Complete	CM132357.1	3897668	3895298	-	1120.1	641	https://v12-2.orthodb.org/?query=147187at5125	thioredoxin
147196at5125	Complete	CM132363.1	2183030	2181494	-	804.9	506	https://v12-2.orthodb.org/?query=147196at5125	AAR2 protein
147197at5125	Complete	CM132356.1	4252639	4254680	+	1052.3	537	https://v12-2.orthodb.org/?query=147197at5125	autophagy protein 22
147226at5125	Complete	CM132356.1	3331096	3332385	+	821.3	405	https://v12-2.orthodb.org/?query=147226at5125	Glycosyl transferase family 3, N-terminal domain
147233at5125	Complete	CM132358.1	2238763	2240004	+	835.9	349	https://v12-2.orthodb.org/?query=147233at5125	kinase
147242at5125	Complete	CM132360.1	3454517	3456509	+	963.4	483	https://v12-2.orthodb.org/?query=147242at5125	Histone-lysine N-methyltransferase, H3 lysine-79 specific
147258at5125	Complete	CM132356.1	3013415	3013829	+	159.0	110	https://v12-2.orthodb.org/?query=147258at5125	Tubulin-specific chaperone A
147285at5125	Complete	CM132361.1	3359515	3360171	+	246.6	156	https://v12-2.orthodb.org/?query=147285at5125	membrane-associating domain protein
147291at5125	Complete	CM132361.1	1727769	1726363	-	535.6	335	https://v12-2.orthodb.org/?query=147291at5125	Zinc finger protein
147292at5125	Complete	CM132356.1	3248737	3240841	-	1061.3	558	https://v12-2.orthodb.org/?query=147292at5125	fungal-specific transcription factor domain-containing protein
147307at5125	Complete	CM132362.1	940729	941962	+	551.7	353	https://v12-2.orthodb.org/?query=147307at5125	exopolyphosphatase
147312at5125	Complete	CM132357.1	1576790	1575991	-	334.9	186	https://v12-2.orthodb.org/?query=147312at5125	PX domain-containing protein YPT35
147317at5125	Complete	CM132357.1	2393298	2401774	+	455.5	437	https://v12-2.orthodb.org/?query=147317at5125	extracellular mutant protein 11 domain-containing protein
147328at5125	Complete	CM132357.1	851162	854560	+	1570.1	926	https://v12-2.orthodb.org/?query=147328at5125	calcium permeable stress-gated cation channel
147339at5125	Complete	CM132356.1	2540328	2542863	+	1645.4	751	https://v12-2.orthodb.org/?query=147339at5125	GTPase activating protein
147351at5125	Complete	CM132359.1	3933775	3936378	+	1287.7	779	https://v12-2.orthodb.org/?query=147351at5125	winged helix-turn-helix transcription repressor dna-binding
147370at5125	Complete	CM132360.1	1317920	1314830	-	1735.5	896	https://v12-2.orthodb.org/?query=147370at5125	DNA repair protein
147373at5125	Complete	CM132362.1	2160369	2162565	+	1133.9	607	https://v12-2.orthodb.org/?query=147373at5125	pheromone-regulated multispanning membrane
147384at5125	Complete	CM132359.1	2015675	2014545	-	528.2	287	https://v12-2.orthodb.org/?query=147384at5125	translation initiation factor 4e
147386at5125	Complete	CM132356.1	4059410	4058144	-	434.6	315	https://v12-2.orthodb.org/?query=147386at5125	SET domain protein
147388at5125	Complete	CM132358.1	4429350	4428141	-	461.4	315	https://v12-2.orthodb.org/?query=147388at5125	T5orf172 domain-containing protein
147390at5125	Complete	CM132361.1	1697905	1698580	+	293.3	159	https://v12-2.orthodb.org/?query=147390at5125	Riboflavin kinase
147407at5125	Complete	CM132360.1	2806361	2803793	-	1579.0	815	https://v12-2.orthodb.org/?query=147407at5125	acetyltransferase
147411at5125	Complete	CM132362.1	2377186	2373914	-	2045.3	1010	https://v12-2.orthodb.org/?query=147411at5125	SEC23/Sec24 family protein
147417at5125	Complete	CM132358.1	959800	962095	+	1528.7	697	https://v12-2.orthodb.org/?query=147417at5125	atp-binding cassette, subfamily d ald, member 2
147418at5125	Complete	CM132356.1	2079577	2084462	+	3074.0	1593	https://v12-2.orthodb.org/?query=147418at5125	Vacuolar protein sorting-associated protein
147421at5125	Complete	CM132357.1	2306996	2308015	+	515.4	287	https://v12-2.orthodb.org/?query=147421at5125	DUF1774 domain protein
147429at5125	Complete	CM132363.1	1584665	1578619	-	999.4	499	https://v12-2.orthodb.org/?query=147429at5125	ATP-dependent clpX-like chaperone
147430at5125	Complete	CM132356.1	2148630	2146393	-	327.4	202	https://v12-2.orthodb.org/?query=147430at5125	acetyltransferase
147436at5125	Complete	CM132358.1	3412588	3417090	+	2624.9	1417	https://v12-2.orthodb.org/?query=147436at5125	autophagy- protein 26
147440at5125	Complete	CM132359.1	4100158	4101275	+	568.0	254	https://v12-2.orthodb.org/?query=147440at5125	40S ribosomal protein
147464at5125	Complete	CM132361.1	2638663	2639715	+	281.6	159	https://v12-2.orthodb.org/?query=147464at5125	WD repeat containing protein
147480at5125	Complete	CM132357.1	2222210	2223644	+	736.4	466	https://v12-2.orthodb.org/?query=147480at5125	Meiotically up-regulated 154 protein
147482at5125	Complete	CM132362.1	1193588	1195807	+	1145.4	630	https://v12-2.orthodb.org/?query=147482at5125	Glycoside hydrolase, family 37
147491at5125	Complete	CM132360.1	1190867	1190230	-	386.3	190	https://v12-2.orthodb.org/?query=147491at5125	dynactin Arp1 p25 subunit
147496at5125	Complete	CM132356.1	1366695	1363333	-	2120.5	1027	https://v12-2.orthodb.org/?query=147496at5125	GNAT acetyltransferase 2-domain-containing protein
147509at5125	Complete	CM132359.1	1396689	1397268	+	310.4	177	https://v12-2.orthodb.org/?query=147509at5125	herpesvirus latent membrane protein 1 (LMP1) domain-containing protein
147526at5125	Complete	CM132356.1	3560311	3561081	+	337.7	180	https://v12-2.orthodb.org/?query=147526at5125	Gluconokinase
147534at5125	Complete	CM132360.1	2094164	2093225	-	491.7	277	https://v12-2.orthodb.org/?query=147534at5125	Glutamate--cysteine ligase regulatory subunit
147572at5125	Complete	CM132356.1	5046376	5049513	+	1432.8	884	https://v12-2.orthodb.org/?query=147572at5125	Armadillo-type fold domain containing
147594at5125	Complete	CM132360.1	1361929	1366322	+	757.1	618	https://v12-2.orthodb.org/?query=147594at5125	Dystroglycan-type cadherin-like
147604at5125	Complete	CM132360.1	470624	472502	+	1019.4	580	https://v12-2.orthodb.org/?query=147604at5125	Phosphoribosylaminoimidazole carboxylase
147615at5125	Complete	CM132359.1	2414440	2408199	-	4131.9	2032	https://v12-2.orthodb.org/?query=147615at5125	omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
147629at5125	Complete	CM132356.1	1735996	1737393	+	530.3	238	https://v12-2.orthodb.org/?query=147629at5125	40S ribosomal protein
147630at5125	Complete	CM132357.1	1375241	1374268	-	284.0	134	https://v12-2.orthodb.org/?query=147630at5125	negative cofactor 2 transcription regulator complex subunit ncb2
147679at5125	Complete	CM132358.1	2755230	2758993	+	2092.0	1058	https://v12-2.orthodb.org/?query=147679at5125	importin subunit beta-4
147704at5125	Complete	CM132358.1	1256804	1257423	+	342.4	185	https://v12-2.orthodb.org/?query=147704at5125	2fe-2s iron-sulfur cluster binding domain
147706at5125	Complete	CM132361.1	2543821	2541417	-	797.8	549	https://v12-2.orthodb.org/?query=147706at5125	n-terminal binuclear zn cluster-containing dna-containing
147709at5125	Complete	CM132360.1	3889479	3890690	+	757.1	353	https://v12-2.orthodb.org/?query=147709at5125	putative U5 snRNP-specific 40 kD protein (WD-40 repeat protein)
147710at5125	Complete	CM132362.1	1842823	1845152	+	1302.6	616	https://v12-2.orthodb.org/?query=147710at5125	protein phosphatase
147729at5125	Complete	CM132363.1	1756886	1754997	-	947.5	445	https://v12-2.orthodb.org/?query=147729at5125	mannan polymerase ii complex anp1 subunit
147732at5125	Complete	CM132363.1	1671188	1669679	-	930.0	475	https://v12-2.orthodb.org/?query=147732at5125	U4/U6 small nuclear ribonucleoprotein
147780at5125	Complete	CM132356.1	1403773	1404507	+	384.5	200	https://v12-2.orthodb.org/?query=147780at5125	Phosphoribosyltransferase
147785at5125	Complete	CM132359.1	2148629	2146889	-	676.5	457	https://v12-2.orthodb.org/?query=147785at5125	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
147791at5125	Complete	CM132359.1	2574593	2583035	+	1159.9	574	https://v12-2.orthodb.org/?query=147791at5125	Sorting nexin
147798at5125	Complete	CM132357.1	2815182	2819164	+	1643.2	1038	https://v12-2.orthodb.org/?query=147798at5125	ubiquitin- ligase
147820at5125	Missing
147870at5125	Complete	CM132357.1	3140035	3142018	+	1008.5	585	https://v12-2.orthodb.org/?query=147870at5125	putative Ca2+-transport (H+/Ca2+ exchange) protein
147873at5125	Complete	CM132357.1	1597955	1593204	-	934.8	483	https://v12-2.orthodb.org/?query=147873at5125	Myristoyl-CoA:protein N-myristoyltransferase
147897at5125	Complete	CM132358.1	4167373	4157663	-	887.8	491	https://v12-2.orthodb.org/?query=147897at5125	kinase
147904at5125	Complete	CM132363.1	2188889	2187354	-	730.5	374	https://v12-2.orthodb.org/?query=147904at5125	C2H2 finger domain transcription factor
147934at5125	Complete	CM132358.1	949216	948552	-	225.1	141	https://v12-2.orthodb.org/?query=147934at5125	Frataxin
147945at5125	Complete	CM132363.1	1809887	1808484	-	513.0	312	https://v12-2.orthodb.org/?query=147945at5125	DNA repair protein
147947at5125	Complete	CM132356.1	4628272	4629662	+	787.7	392	https://v12-2.orthodb.org/?query=147947at5125	V-type proton ATPase subunit C
147952at5125	Complete	CM132360.1	3371031	3371819	+	314.4	150	https://v12-2.orthodb.org/?query=147952at5125	40S ribosomal S19 protein
147969at5125	Complete	CM132361.1	1180304	1181075	+	307.2	213	https://v12-2.orthodb.org/?query=147969at5125	4 -phosphopantetheinyl transferase
147974at5125	Complete	CM132359.1	2313048	2314442	+	690.2	357	https://v12-2.orthodb.org/?query=147974at5125	kinase
147983at5125	Complete	CM132359.1	3632212	3630628	-	667.1	486	https://v12-2.orthodb.org/?query=147983at5125	Zinc finger C2H2-type
147987at5125	Complete	CM132360.1	2765373	2763686	-	953.6	434	https://v12-2.orthodb.org/?query=147987at5125	26S proteasome regulatory subunit
147989at5125	Complete	CM132356.1	5123845	5124508	+	288.2	212	https://v12-2.orthodb.org/?query=147989at5125	axonemal dynein light chain domain-containing protein
147995at5125	Complete	CM132356.1	5801087	5804425	+	2246.5	1070	https://v12-2.orthodb.org/?query=147995at5125	ATP-dependent RNA helicase
148025at5125	Complete	CM132362.1	2616215	2617453	+	658.3	361	https://v12-2.orthodb.org/?query=148025at5125	WD repeat-containing
148036at5125	Complete	CM132358.1	1812499	1811272	-	697.7	338	https://v12-2.orthodb.org/?query=148036at5125	Ubiquitin fusion degradation protein
148057at5125	Complete	CM132357.1	2194068	2190831	-	1819.8	971	https://v12-2.orthodb.org/?query=148057at5125	exocyst complex component
148071at5125	Complete	CM132357.1	4047752	4050065	+	1161.4	699	https://v12-2.orthodb.org/?query=148071at5125	Zn(2)-C6 fungal-type DNA-binding domain
148089at5125	Complete	CM132357.1	4072107	4073068	+	478.7	267	https://v12-2.orthodb.org/?query=148089at5125	IST1
148094at5125	Complete	CM132358.1	2287222	2293649	+	1710.4	841	https://v12-2.orthodb.org/?query=148094at5125	DNA repair and recombination protein RAD54
148115at5125	Complete	CM132361.1	1744272	1743249	-	382.6	197	https://v12-2.orthodb.org/?query=148115at5125	phosphatidyl-N-methylethanolamine N-methyltransferase
148128at5125	Complete	CM132359.1	2184906	2186699	+	744.9	466	https://v12-2.orthodb.org/?query=148128at5125	hypothetical protein
148132at5125	Complete	CM132362.1	1060969	1059286	-	988.1	463	https://v12-2.orthodb.org/?query=148132at5125	homoserine o-acetyltransferase
148139at5125	Complete	CM132357.1	1913238	1911852	-	607.6	318	https://v12-2.orthodb.org/?query=148139at5125	SH3 domain-containing protein
148145at5125	Complete	CM132356.1	5139780	5139119	-	339.2	185	https://v12-2.orthodb.org/?query=148145at5125	secretory protein
148163at5125	Complete	CM132361.1	2711423	2712405	+	414.9	321	https://v12-2.orthodb.org/?query=148163at5125	dna polymerase iii subunits gamma and tau
148171at5125	Complete	CM132357.1	1033096	1034562	+	797.2	409	https://v12-2.orthodb.org/?query=148171at5125	mitochondrial carrier
148206at5125	Complete	CM132356.1	1936852	1934345	-	1259.0	596	https://v12-2.orthodb.org/?query=148206at5125	Heat shock protein
148214at5125	Complete	CM132361.1	1483124	1481108	-	880.9	504	https://v12-2.orthodb.org/?query=148214at5125	kinase
148218at5125	Complete	CM132362.1	1927675	1926306	-	848.7	402	https://v12-2.orthodb.org/?query=148218at5125	ribonucleoside-diphosphate reductase
148238at5125	Complete	CM132357.1	4216134	4219209	+	280.4	147	https://v12-2.orthodb.org/?query=148238at5125	bZIP transcription
148243at5125	Complete	CM132357.1	485777	484425	-	291.6	259	https://v12-2.orthodb.org/?query=148243at5125	zinc finger, FYVE domain containing protein
148251at5125	Complete	CM132359.1	1934935	1937776	+	1326.2	699	https://v12-2.orthodb.org/?query=148251at5125	e3 ubiquitin- ligase bre1
148253at5125	Complete	CM132358.1	1566890	1568453	+	410.2	261	https://v12-2.orthodb.org/?query=148253at5125	Regulatory protein cys-3
148254at5125	Complete	CM132360.1	1220471	1218575	-	578.6	345	https://v12-2.orthodb.org/?query=148254at5125	nuclear envelope protein
148294at5125	Complete	CM132363.1	1280211	1282903	+	1478.0	755	https://v12-2.orthodb.org/?query=148294at5125	Ribosome biogenesis protein
148308at5125	Complete	CM132360.1	2813269	2814608	+	799.4	399	https://v12-2.orthodb.org/?query=148308at5125	oxysterol binding protein
148328at5125	Complete	CM132362.1	2303013	2301739	-	629.4	315	https://v12-2.orthodb.org/?query=148328at5125	SEC14 cytosolic factor
148364at5125	Complete	CM132357.1	1914151	1914495	+	156.4	83	https://v12-2.orthodb.org/?query=148364at5125	SNARE protein
148373at5125	Complete	CM132358.1	2097854	2100658	+	1263.9	667	https://v12-2.orthodb.org/?query=148373at5125	Translation initiation factor
148406at5125	Complete	CM132362.1	2517024	2515221	-	758.4	443	https://v12-2.orthodb.org/?query=148406at5125	pseudouridine synthase
148432at5125	Complete	CM132363.1	1772584	1770570	-	1022.0	613	https://v12-2.orthodb.org/?query=148432at5125	nucleoside diphosphatase
148434at5125	Complete	CM132358.1	3437023	3436550	-	304.6	138	https://v12-2.orthodb.org/?query=148434at5125	60S ribosomal protein
148450at5125	Complete	CM132358.1	1482860	1478855	-	2560.9	1255	https://v12-2.orthodb.org/?query=148450at5125	p-type atpase
148482at5125	Complete	CM132356.1	4241857	4241146	-	326.0	187	https://v12-2.orthodb.org/?query=148482at5125	DUF962 domain
148487at5125	Complete	CM132362.1	1989417	1992228	+	744.8	460	https://v12-2.orthodb.org/?query=148487at5125	mtDNA inheritance
148496at5125	Complete	CM132357.1	2136299	2134601	-	904.7	505	https://v12-2.orthodb.org/?query=148496at5125	COMPASS complex protein
148537at5125	Complete	CM132359.1	3967318	3966688	-	265.6	161	https://v12-2.orthodb.org/?query=148537at5125	Coenzyme Q-binding protein
148544at5125	Complete	CM132362.1	2621579	2624575	+	962.3	761	https://v12-2.orthodb.org/?query=148544at5125	gastric mucin
148585at5125	Complete	CM132358.1	1971778	1968737	-	1058.1	613	https://v12-2.orthodb.org/?query=148585at5125	Mannosyl-oligosaccharide 1,2-alpha-mannosidase
148586at5125	Complete	CM132359.1	1992604	1990448	-	1250.1	619	https://v12-2.orthodb.org/?query=148586at5125	Anaphase-promoting complex subunit
148589at5125	Complete	CM132362.1	2605358	2603388	-	754.6	455	https://v12-2.orthodb.org/?query=148589at5125	HSF-type DNA-binding domain protein
148595at5125	Complete	CM132357.1	3450054	3447679	-	1296.1	677	https://v12-2.orthodb.org/?query=148595at5125	Sec1-like protein
148624at5125	Complete	CM132358.1	645974	648739	+	1418.2	807	https://v12-2.orthodb.org/?query=148624at5125	Centromere/kinetochore protein
148633at5125	Complete	CM132356.1	3636511	3638423	+	827.6	455	https://v12-2.orthodb.org/?query=148633at5125	sucrose transport
148651at5125	Complete	CM132357.1	3797142	3796630	-	274.5	142	https://v12-2.orthodb.org/?query=148651at5125	ribosomal protein L11
148656at5125	Complete	CM132356.1	3483508	3486287	+	698.5	695	https://v12-2.orthodb.org/?query=148656at5125	large tegument protein UL36
