# BUSCO version is: 6.0.0 
# The lineage dataset is: hypocreales_odb12.2 (Creation date: 2026-05-13, number of genomes: 71, number of BUSCOs: 4077)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
90267at5125	Duplicated	QESU01000062.1	6545	4279	-	730.0	518	https://v12-2.orthodb.org/?query=90267at5125	Heat shock factor
90267at5125	Duplicated	QESU01000457.1	6545	4279	-	730.0	518	https://v12-2.orthodb.org/?query=90267at5125	Heat shock factor
90279at5125	Complete	CM010341.1	2506052	2504235	-	890.2	472	https://v12-2.orthodb.org/?query=90279at5125	Cytochrome c oxidase assembly protein COX11
90358at5125	Complete	CM010339.1	3609654	3610475	+	323.7	170	https://v12-2.orthodb.org/?query=90358at5125	Translationally controlled tumor protein
90405at5125	Complete	CM010335.1	2611733	2610140	-	664.5	526	https://v12-2.orthodb.org/?query=90405at5125	GTP-binding nuclear protein
90675at5125	Complete	CM010335.1	1666865	1663342	-	1743.0	937	https://v12-2.orthodb.org/?query=90675at5125	amp deaminase
90769at5125	Complete	CM010336.1	2367210	2367976	+	308.9	146	https://v12-2.orthodb.org/?query=90769at5125	mitochondria fission 1 protein
91097at5125	Complete	CM010335.1	5236236	5239194	+	1195.1	769	https://v12-2.orthodb.org/?query=91097at5125	fungal-specific transcription factor domain-containing protein
91104at5125	Complete	CM010340.1	885370	883871	-	418.0	326	https://v12-2.orthodb.org/?query=91104at5125	methyltransferase
91138at5125	Complete	CM010335.1	942840	945172	+	910.0	716	https://v12-2.orthodb.org/?query=91138at5125	leucine Rich Repeat
91167at5125	Complete	CM010337.1	2137820	2135700	-	877.0	481	https://v12-2.orthodb.org/?query=91167at5125	HAD_SAK_1 domain-containing protein
91178at5125	Complete	CM010342.1	2224434	2222930	-	890.7	426	https://v12-2.orthodb.org/?query=91178at5125	ATP-dependent rRNA helicase
91187at5125	Complete	CM010338.1	819013	821209	+	923.8	478	https://v12-2.orthodb.org/?query=91187at5125	Oxidoreductase, molybdopterin-binding domain-containing protein
91191at5125	Complete	CM010338.1	1803226	1801743	-	813.4	407	https://v12-2.orthodb.org/?query=91191at5125	translation initiation factor 3 subunit M
91215at5125	Complete	CM010335.1	641848	642131	+	159.5	75	https://v12-2.orthodb.org/?query=91215at5125	Cytochrome c oxidase subunit VIIc
91374at5125	Complete	CM010340.1	2125993	2124976	-	493.2	328	https://v12-2.orthodb.org/?query=91374at5125	gtp-binding
91532at5125	Complete	CM010335.1	4485232	4483577	-	760.9	449	https://v12-2.orthodb.org/?query=91532at5125	Major Facilitator Superfamily
91640at5125	Complete	CM010336.1	1501502	1502607	+	425.1	275	https://v12-2.orthodb.org/?query=91640at5125	outer membrane, beta-barrel
91733at5125	Complete	CM010335.1	1839144	1836703	-	1321.8	798	https://v12-2.orthodb.org/?query=91733at5125	LIM domain-containing protein
91926at5125	Complete	CM010339.1	3165186	3166553	+	684.2	413	https://v12-2.orthodb.org/?query=91926at5125	Myb_DNA-bind_3 domain-containing protein
92070at5125	Complete	CM010338.1	3716855	3715145	-	993.1	469	https://v12-2.orthodb.org/?query=92070at5125	O-acyltransferase
92364at5125	Complete	CM010338.1	2265578	2268485	+	1713.7	853	https://v12-2.orthodb.org/?query=92364at5125	High-temperature-induced dauer-formation
92482at5125	Complete	CM010335.1	2802667	2800989	-	772.1	511	https://v12-2.orthodb.org/?query=92482at5125	membrane bound o-acyl transferase family domain-containing protein
92516at5125	Complete	CM010341.1	571106	572462	+	820.0	429	https://v12-2.orthodb.org/?query=92516at5125	54S ribosomal protein L35, mitochondrial
92520at5125	Complete	CM010338.1	1433182	1431773	-	761.5	352	https://v12-2.orthodb.org/?query=92520at5125	Mitochondrial import receptor subunit
92661at5125	Complete	CM010335.1	1139212	1133132	-	670.4	372	https://v12-2.orthodb.org/?query=92661at5125	protein phosphatase
93067at5125	Complete	CM010341.1	2918043	2919244	+	642.5	317	https://v12-2.orthodb.org/?query=93067at5125	arginase
93089at5125	Complete	CM010335.1	4063156	4061771	-	924.2	423	https://v12-2.orthodb.org/?query=93089at5125	26S proteasome regulatory subunit
93093at5125	Complete	CM010335.1	3274945	3271666	-	1974.3	1090	https://v12-2.orthodb.org/?query=93093at5125	helicase C-terminal domain
93172at5125	Complete	CM010337.1	1028661	1026174	-	1170.5	615	https://v12-2.orthodb.org/?query=93172at5125	Ubiquitin-activating enzyme
93590at5125	Complete	CM010341.1	2904457	2909468	+	917.2	423	https://v12-2.orthodb.org/?query=93590at5125	Vacuolar protein sorting-associated protein
93668at5125	Complete	CM010336.1	1792681	1795739	+	1743.7	936	https://v12-2.orthodb.org/?query=93668at5125	kinase
93692at5125	Missing
94166at5125	Complete	CM010338.1	2026975	2024436	-	987.4	645	https://v12-2.orthodb.org/?query=94166at5125	SAM and PH domain-containing protein
94224at5125	Complete	CM010339.1	2558363	2560668	+	1300.2	643	https://v12-2.orthodb.org/?query=94224at5125	Protein kinase
94482at5125	Complete	CM010339.1	2007553	2007073	-	244.2	121	https://v12-2.orthodb.org/?query=94482at5125	putative 13 kD U4/U6.U5 snRNP associate protein Snu13
94666at5125	Complete	CM010339.1	3321554	3325961	+	751.7	396	https://v12-2.orthodb.org/?query=94666at5125	mitochondrial distribution and morphology protein
94683at5125	Complete	CM010335.1	2694131	2695683	+	736.1	362	https://v12-2.orthodb.org/?query=94683at5125	mitotic check point protein
94851at5125	Complete	CM010340.1	2257541	2257096	-	208.6	105	https://v12-2.orthodb.org/?query=94851at5125	mediator of RNA polymerase II transcription subunit 31
94917at5125	Complete	CM010340.1	1011164	1009518	-	544.7	337	https://v12-2.orthodb.org/?query=94917at5125	BSD domain protein
95055at5125	Complete	CM010335.1	2033491	2030380	-	1776.0	895	https://v12-2.orthodb.org/?query=95055at5125	kinase
95110at5125	Complete	CM010338.1	4095057	4096374	+	688.9	388	https://v12-2.orthodb.org/?query=95110at5125	dynactin arp1 p62 subunit
95147at5125	Complete	CM010338.1	3325386	3326131	+	363.9	203	https://v12-2.orthodb.org/?query=95147at5125	ribosomal protein
95185at5125	Complete	CM010338.1	1124778	1122894	-	361.3	211	https://v12-2.orthodb.org/?query=95185at5125	IGR protein
95411at5125	Complete	CM010337.1	1417296	1416342	-	362.1	230	https://v12-2.orthodb.org/?query=95411at5125	membrane-associating domain
95427at5125	Complete	CM010336.1	2934806	2936762	+	742.6	467	https://v12-2.orthodb.org/?query=95427at5125	RNA recognition motif domain
95447at5125	Complete	CM010340.1	490994	481550	-	420.8	282	https://v12-2.orthodb.org/?query=95447at5125	ubiquitin fusion degradation protein
95574at5125	Complete	CM010337.1	1262136	1264257	+	973.9	594	https://v12-2.orthodb.org/?query=95574at5125	ubiquitin carboxyl-terminal hydrolase
95759at5125	Complete	CM010336.1	3620938	3618566	-	1200.0	723	https://v12-2.orthodb.org/?query=95759at5125	ATPase
95890at5125	Complete	CM010336.1	1686828	1685712	-	568.7	307	https://v12-2.orthodb.org/?query=95890at5125	pheromone-regulated membrane
95965at5125	Complete	CM010338.1	1806606	1804259	-	1226.2	617	https://v12-2.orthodb.org/?query=95965at5125	kinase
95990at5125	Complete	CM010335.1	3623968	3623453	-	156.3	90	https://v12-2.orthodb.org/?query=95990at5125	ATP synthase subunit e
96009at5125	Complete	CM010340.1	3036874	3035473	-	856.7	436	https://v12-2.orthodb.org/?query=96009at5125	mRNA splicing
96036at5125	Complete	CM010338.1	3805822	3803488	-	1017.5	647	https://v12-2.orthodb.org/?query=96036at5125	pre-rrna-processing protein
96050at5125	Complete	CM010338.1	1812772	1808369	-	2202.8	1111	https://v12-2.orthodb.org/?query=96050at5125	ARF GTPase activator
96059at5125	Complete	CM010339.1	3556486	3554513	-	821.2	519	https://v12-2.orthodb.org/?query=96059at5125	sumo ligase
96196at5125	Complete	CM010338.1	4142653	4141736	-	440.5	212	https://v12-2.orthodb.org/?query=96196at5125	Coiled-coil domain-containing protein 25
96220at5125	Complete	CM010337.1	3805664	3802464	-	1836.9	942	https://v12-2.orthodb.org/?query=96220at5125	GPI ethanolamine phosphate transferase
96359at5125	Complete	CM010340.1	1555040	1556878	+	1047.0	531	https://v12-2.orthodb.org/?query=96359at5125	hsp70 protein
96684at5125	Complete	CM010336.1	2328688	2325994	-	1583.9	782	https://v12-2.orthodb.org/?query=96684at5125	chloride channel
96733at5125	Complete	CM010341.1	556576	566987	+	2138.8	1013	https://v12-2.orthodb.org/?query=96733at5125	NAD(P) transhydrogenase
96764at5125	Complete	CM010338.1	3891015	3893271	+	1358.5	691	https://v12-2.orthodb.org/?query=96764at5125	Preprotein translocase subunit
96805at5125	Complete	CM010338.1	2452570	2438326	-	2407.1	1293	https://v12-2.orthodb.org/?query=96805at5125	Sister chromatid cohesion protein
96869at5125	Complete	CM010337.1	2128692	2130766	+	1234.0	623	https://v12-2.orthodb.org/?query=96869at5125	Eukaryotic translation initiation factor
97035at5125	Complete	CM010339.1	1637637	1639250	+	793.6	502	https://v12-2.orthodb.org/?query=97035at5125	TPR repeat-containing protein
97056at5125	Complete	CM010342.1	873575	871478	-	1339.1	604	https://v12-2.orthodb.org/?query=97056at5125	hsp70
97123at5125	Complete	CM010338.1	2762206	2764051	+	863.6	530	https://v12-2.orthodb.org/?query=97123at5125	Zinc finger protein
97185at5125	Complete	CM010337.1	4315901	4299034	-	999.5	497	https://v12-2.orthodb.org/?query=97185at5125	O-acyltransferase
97356at5125	Complete	CM010337.1	1964928	1967635	+	1260.4	713	https://v12-2.orthodb.org/?query=97356at5125	conserved oligomeric Golgi complex subunit 3
97497at5125	Complete	CM010338.1	1471214	1472058	+	349.1	170	https://v12-2.orthodb.org/?query=97497at5125	vacuolar sorting-associated
97527at5125	Complete	CM010336.1	996692	994448	-	263.2	135	https://v12-2.orthodb.org/?query=97527at5125	ubiquitin-conjugating enzyme
97744at5125	Complete	CM010341.1	2593670	2591951	-	273.5	138	https://v12-2.orthodb.org/?query=97744at5125	NUDIX domain protein
97750at5125	Complete	CM010336.1	824336	822226	-	1309.3	603	https://v12-2.orthodb.org/?query=97750at5125	Fumarate reductase
97858at5125	Complete	CM010335.1	4055914	4054768	-	596.7	299	https://v12-2.orthodb.org/?query=97858at5125	peroxisomal membrane protein
98063at5125	Complete	CM010336.1	2320377	2322496	+	1248.9	651	https://v12-2.orthodb.org/?query=98063at5125	putative gephyrin, glycine receptor-tubulin linker protein
98133at5125	Complete	CM010339.1	3517857	3517227	-	298.4	144	https://v12-2.orthodb.org/?query=98133at5125	60S ribosomal protein L23A
98327at5125	Complete	CM010336.1	733158	735037	+	843.9	473	https://v12-2.orthodb.org/?query=98327at5125	Mitochondrial import inner membrane translocase subunit
98559at5125	Complete	CM010338.1	1084370	1085808	+	645.3	316	https://v12-2.orthodb.org/?query=98559at5125	methyltransferase
98617at5125	Complete	CM010335.1	1851855	1844308	-	1179.1	629	https://v12-2.orthodb.org/?query=98617at5125	Transcription factor
98707at5125	Complete	CM010335.1	4696012	4694295	-	825.2	444	https://v12-2.orthodb.org/?query=98707at5125	ubiquinol-cytochrome-c reductase complex core protein 2
98801at5125	Complete	CM010340.1	2363488	2365723	+	967.1	625	https://v12-2.orthodb.org/?query=98801at5125	Protein of unknown function (DUF3433)
98873at5125	Complete	CM010342.1	2214566	2220672	+	3102.4	1748	https://v12-2.orthodb.org/?query=98873at5125	Histone transcription regulator 3-like protein
98956at5125	Complete	CM010335.1	4274746	4272277	-	1407.1	768	https://v12-2.orthodb.org/?query=98956at5125	Nuclear elongation and deformation protein
99199at5125	Complete	CM010336.1	3999923	3994219	-	1487.8	868	https://v12-2.orthodb.org/?query=99199at5125	putative serine esterase
99321at5125	Complete	CM010338.1	1314209	1315336	+	263.5	206	https://v12-2.orthodb.org/?query=99321at5125	septum formation initiator domain-containing protein
99363at5125	Complete	CM010338.1	4011001	4011976	+	499.2	279	https://v12-2.orthodb.org/?query=99363at5125	SCS3 inositol phospholipid synthesis
99397at5125	Complete	CM010340.1	1105312	1104778	-	327.4	156	https://v12-2.orthodb.org/?query=99397at5125	peptidyl-prolyl cis-trans isomerase
99494at5125	Complete	CM010341.1	726852	729012	+	841.5	426	https://v12-2.orthodb.org/?query=99494at5125	mitochondrial matrix mmp37 domain-containing protein
99497at5125	Complete	CM010338.1	1030192	1031110	+	503.2	276	https://v12-2.orthodb.org/?query=99497at5125	14-3-3 protein
99767at5125	Complete	CM010339.1	3772493	3771690	-	338.9	223	https://v12-2.orthodb.org/?query=99767at5125	kinetochore fta4
100016at5125	Complete	CM010336.1	3584848	3583603	-	644.7	317	https://v12-2.orthodb.org/?query=100016at5125	mitochondrial carrier
100134at5125	Complete	CM010338.1	1052501	1053487	+	281.9	222	https://v12-2.orthodb.org/?query=100134at5125	vacuolar ATP synthase subunit S1-domain-containing protein
100193at5125	Complete	CM010335.1	4877261	4875586	-	835.6	420	https://v12-2.orthodb.org/?query=100193at5125	Phosphatidylinositol glycan anchor biosynthesis class U protein
100369at5125	Complete	CM010338.1	3185138	3183610	-	704.9	390	https://v12-2.orthodb.org/?query=100369at5125	Endoplasmic reticulum membrane protein
100543at5125	Complete	CM010336.1	2387827	2386276	-	378.7	348	https://v12-2.orthodb.org/?query=100543at5125	pentatricopeptide repeat protein
100591at5125	Complete	CM010338.1	3806593	3810273	+	2002.7	1170	https://v12-2.orthodb.org/?query=100591at5125	putative cargo-transport protein
100890at5125	Complete	CM010338.1	3069779	3067927	-	1053.7	585	https://v12-2.orthodb.org/?query=100890at5125	methyltransferase
100912at5125	Complete	CM010341.1	1425399	1419743	-	3295.5	1782	https://v12-2.orthodb.org/?query=100912at5125	Nucleoporin
100938at5125	Complete	CM010338.1	3431194	3414855	-	8488.2	4719	https://v12-2.orthodb.org/?query=100938at5125	AAA domain (dynein-related subfamily) domain-containing protein
101132at5125	Complete	CM010341.1	582188	592278	+	257.4	189	https://v12-2.orthodb.org/?query=101132at5125	translation initiation factor
101349at5125	Complete	CM010338.1	2064002	2063212	-	262.8	147	https://v12-2.orthodb.org/?query=101349at5125	Copper transporter
101458at5125	Complete	CM010340.1	1008509	1009326	+	372.8	208	https://v12-2.orthodb.org/?query=101458at5125	pre-rRNA-processing protein
101626at5125	Complete	CM010339.1	3335869	3333079	-	1447.2	770	https://v12-2.orthodb.org/?query=101626at5125	conserved fungal protein
101923at5125	Complete	CM010337.1	513792	512677	-	723.5	324	https://v12-2.orthodb.org/?query=101923at5125	GTP-binding protein
102077at5125	Missing
102187at5125	Complete	CM010339.1	2500079	2501442	+	513.4	316	https://v12-2.orthodb.org/?query=102187at5125	cupin -type
102371at5125	Complete	CM010337.1	3744459	3741799	-	1442.6	714	https://v12-2.orthodb.org/?query=102371at5125	Heat shock protein
102376at5125	Complete	CM010338.1	2990926	2991707	+	401.6	214	https://v12-2.orthodb.org/?query=102376at5125	Signal peptidase subunit
102380at5125	Complete	CM010340.1	2412733	2402710	-	1535.7	865	https://v12-2.orthodb.org/?query=102380at5125	helicase
102469at5125	Complete	CM010339.1	3426937	3424183	-	1334.5	844	https://v12-2.orthodb.org/?query=102469at5125	uncharacterized protein YML020W
102495at5125	Complete	CM010338.1	1474613	1473403	-	653.1	326	https://v12-2.orthodb.org/?query=102495at5125	DUF410 domain
102712at5125	Complete	CM010337.1	4144288	4141526	-	1185.4	725	https://v12-2.orthodb.org/?query=102712at5125	clr5 domain-containing protein
102973at5125	Complete	CM010338.1	3713861	3714752	+	447.0	241	https://v12-2.orthodb.org/?query=102973at5125	isoprenylcysteine carboxyl methyltransferase (ICMT) family domain-containing protein
102991at5125	Complete	CM010336.1	974864	969557	-	2567.7	1503	https://v12-2.orthodb.org/?query=102991at5125	Protein MON2
102999at5125	Complete	CM010335.1	1718464	1720801	+	1403.9	709	https://v12-2.orthodb.org/?query=102999at5125	Helicase
103079at5125	Complete	CM010342.1	2328991	2330843	+	866.8	415	https://v12-2.orthodb.org/?query=103079at5125	phosphoglycerate kinase
103246at5125	Complete	CM010337.1	1078650	1068791	-	1197.0	703	https://v12-2.orthodb.org/?query=103246at5125	exonuclease
103334at5125	Complete	CM010336.1	4682992	4684511	+	318.9	186	https://v12-2.orthodb.org/?query=103334at5125	increased loss of mitochondrial DNA protein
103389at5125	Complete	CM010340.1	3218848	3221985	+	1788.6	863	https://v12-2.orthodb.org/?query=103389at5125	dolichyl-phosphate-mannose-protein mannosyltransferase
103464at5125	Complete	CM010335.1	2329712	2328745	-	204.7	196	https://v12-2.orthodb.org/?query=103464at5125	GMP synthase
103501at5125	Complete	CM010335.1	4383005	4382644	-	141.5	69	https://v12-2.orthodb.org/?query=103501at5125	zinc-binding domain-containing protein
103560at5125	Complete	CM010336.1	4150924	4152106	+	507.3	330	https://v12-2.orthodb.org/?query=103560at5125	gliotoxin biosynthesis
103732at5125	Complete	CM010337.1	4286147	4285601	-	210.5	144	https://v12-2.orthodb.org/?query=103732at5125	mediator complex
103841at5125	Complete	CM010335.1	3540560	3539054	-	579.2	492	https://v12-2.orthodb.org/?query=103841at5125	ubiquitin
103916at5125	Complete	CM010340.1	2847773	2849034	+	655.6	367	https://v12-2.orthodb.org/?query=103916at5125	Protein atp12
104084at5125	Complete	CM010336.1	3124915	3126928	+	938.0	585	https://v12-2.orthodb.org/?query=104084at5125	putative ARM-like protein repeat-containing protein
104111at5125	Complete	CM010339.1	3550865	3550037	-	328.0	193	https://v12-2.orthodb.org/?query=104111at5125	Transport protein particle (TRAPP) component
104173at5125	Complete	CM010338.1	1135813	1138182	+	785.8	386	https://v12-2.orthodb.org/?query=104173at5125	kinase
104238at5125	Complete	CM010339.1	2281951	2279866	-	975.8	648	https://v12-2.orthodb.org/?query=104238at5125	Pentatricopeptide repeat-containing protein
104262at5125	Complete	CM010340.1	3034051	3033379	-	334.4	160	https://v12-2.orthodb.org/?query=104262at5125	Ribosomal protein L21e
104269at5125	Complete	CM010336.1	2973592	2979286	+	2736.0	1601	https://v12-2.orthodb.org/?query=104269at5125	sister chromatid cohesion
104327at5125	Complete	CM010339.1	2165439	2169093	+	1921.4	1201	https://v12-2.orthodb.org/?query=104327at5125	cell wall biogenesis protein
104466at5125	Complete	CM010335.1	2507407	2509513	+	1152.3	611	https://v12-2.orthodb.org/?query=104466at5125	Pumilio domain family member 6
104538at5125	Complete	CM010335.1	2768497	2765791	-	1427.9	800	https://v12-2.orthodb.org/?query=104538at5125	Anaphase-promoting complex subunit
104742at5125	Complete	CM010341.1	1070390	1071463	+	541.6	303	https://v12-2.orthodb.org/?query=104742at5125	translation initiation factor eif-2b subunit alpha
104766at5125	Complete	CM010335.1	736696	731994	-	938.3	533	https://v12-2.orthodb.org/?query=104766at5125	r3h domain protein
104768at5125	Complete	CM010338.1	698350	696704	-	979.3	505	https://v12-2.orthodb.org/?query=104768at5125	GPI transamidase
104919at5125	Complete	CM010341.1	2910458	2912284	+	811.3	534	https://v12-2.orthodb.org/?query=104919at5125	S-adenosyl-L-methionine-dependent methyltransferase
104968at5125	Complete	CM010339.1	1589470	1588596	-	479.0	262	https://v12-2.orthodb.org/?query=104968at5125	SUR7 family protein
104982at5125	Missing
105138at5125	Complete	CM010339.1	1052796	1053984	+	587.3	378	https://v12-2.orthodb.org/?query=105138at5125	Heterokaryon incompatibility protein
105180at5125	Complete	CM010341.1	1274101	1277230	+	1563.4	1000	https://v12-2.orthodb.org/?query=105180at5125	kinase
105225at5125	Complete	CM010338.1	1594494	1592715	-	688.1	463	https://v12-2.orthodb.org/?query=105225at5125	Zn(2)-C6 fungal-type DNA-binding domain protein
105299at5125	Complete	CM010335.1	3600237	3592635	-	1645.8	896	https://v12-2.orthodb.org/?query=105299at5125	DUF726 domain containing protein
105394at5125	Complete	CM010340.1	2352923	2348790	-	2362.3	1214	https://v12-2.orthodb.org/?query=105394at5125	Oxysterol-binding protein
105489at5125	Complete	CM010340.1	3034328	3035145	+	418.7	191	https://v12-2.orthodb.org/?query=105489at5125	40S ribosomal protein
105530at5125	Complete	CM010340.1	1939442	1942778	+	1774.5	1032	https://v12-2.orthodb.org/?query=105530at5125	ATPase
105580at5125	Complete	CM010342.1	962745	961071	-	962.9	495	https://v12-2.orthodb.org/?query=105580at5125	atpase
105614at5125	Complete	CM010335.1	4290084	4291041	+	502.8	292	https://v12-2.orthodb.org/?query=105614at5125	DNA glycosylase
105654at5125	Complete	CM010340.1	2638098	2638603	+	274.3	135	https://v12-2.orthodb.org/?query=105654at5125	mitochondrial import inner membrane translocase subunit tim16
105695at5125	Complete	CM010338.1	3247145	3261455	+	1396.4	669	https://v12-2.orthodb.org/?query=105695at5125	Transcription factor
105776at5125	Complete	CM010342.1	1824645	1822778	-	1117.1	526	https://v12-2.orthodb.org/?query=105776at5125	pyridine nucleotide-disulfide oxidoreductase
105939at5125	Complete	CM010340.1	1864987	1866965	+	858.7	468	https://v12-2.orthodb.org/?query=105939at5125	ROD1-O-dinitrobenzene,calcium zinc resistance
106128at5125	Complete	CM010335.1	2881855	2878858	-	1370.6	755	https://v12-2.orthodb.org/?query=106128at5125	Protein of unknown function DUF3405
106152at5125	Complete	CM010338.1	825300	821592	-	2281.4	1095	https://v12-2.orthodb.org/?query=106152at5125	26S proteasome regulatory subunit
106221at5125	Complete	CM010341.1	940310	937875	-	1413.1	727	https://v12-2.orthodb.org/?query=106221at5125	ATP-dependent RNA helicase
106310at5125	Complete	CM010342.1	1221752	1215080	-	3076.9	2172	https://v12-2.orthodb.org/?query=106310at5125	Methyl methanesulfonate-sensitivity protein 22
106359at5125	Complete	CM010337.1	1136437	1134426	-	913.2	531	https://v12-2.orthodb.org/?query=106359at5125	CUE domain
106422at5125	Complete	CM010336.1	2427257	2425532	-	746.9	480	https://v12-2.orthodb.org/?query=106422at5125	NAM9-mitochondrial ribosomal small subunit
106494at5125	Complete	CM010342.1	1975798	1974187	-	770.2	505	https://v12-2.orthodb.org/?query=106494at5125	ring finger
106566at5125	Complete	CM010340.1	2850283	2852244	+	651.8	395	https://v12-2.orthodb.org/?query=106566at5125	Peptidase aspartic
106728at5125	Complete	CM010341.1	992993	994732	+	1065.7	498	https://v12-2.orthodb.org/?query=106728at5125	Transcriptional adapter 2
106881at5125	Complete	CM010338.1	1896736	1890262	-	3170.5	1653	https://v12-2.orthodb.org/?query=106881at5125	chromodomain helicase
106933at5125	Complete	CM010338.1	2656447	2654978	-	742.1	416	https://v12-2.orthodb.org/?query=106933at5125	fatty acid elongation
106941at5125	Complete	CM010335.1	1690833	1698634	+	3404.4	1836	https://v12-2.orthodb.org/?query=106941at5125	ion transporter
106967at5125	Complete	CM010338.1	3727631	3728398	+	269.8	144	https://v12-2.orthodb.org/?query=106967at5125	dna-directed rna polymerases i
107077at5125	Complete	CM010336.1	2891370	2894618	+	1417.5	817	https://v12-2.orthodb.org/?query=107077at5125	GTPase activating protein
107152at5125	Complete	CM010338.1	3005244	3002971	-	1123.4	562	https://v12-2.orthodb.org/?query=107152at5125	RNA binding
107223at5125	Complete	CM010341.1	544178	543779	-	190.9	115	https://v12-2.orthodb.org/?query=107223at5125	Long chronological lifespan protein 2
107275at5125	Complete	CM010336.1	3581982	3580672	-	711.3	378	https://v12-2.orthodb.org/?query=107275at5125	rna polymerase ii accessory factor
107302at5125	Complete	CM010335.1	4141231	4143983	+	1230.3	675	https://v12-2.orthodb.org/?query=107302at5125	mechanosensitive ion channel
107397at5125	Complete	CM010340.1	2055390	2053125	-	1008.0	738	https://v12-2.orthodb.org/?query=107397at5125	ring finger domain protein
107412at5125	Complete	CM010338.1	2500502	2502211	+	934.2	521	https://v12-2.orthodb.org/?query=107412at5125	peroxin
107539at5125	Complete	CM010336.1	2549827	2547145	-	1103.5	694	https://v12-2.orthodb.org/?query=107539at5125	PHD finger domain
107670at5125	Complete	CM010337.1	2157660	2154737	-	1275.4	696	https://v12-2.orthodb.org/?query=107670at5125	translation initiation factor eIF-2B subunit epsilon
107762at5125	Complete	CM010337.1	3667511	3668564	+	569.1	308	https://v12-2.orthodb.org/?query=107762at5125	54S ribosomal protein L3
107805at5125	Complete	CM010335.1	3502562	3505296	+	1377.9	660	https://v12-2.orthodb.org/?query=107805at5125	kinase
107837at5125	Complete	CM010335.1	3726946	3725307	-	564.1	417	https://v12-2.orthodb.org/?query=107837at5125	transcriptional regulatory protein
107842at5125	Complete	CM010339.1	1479055	1477810	-	454.7	305	https://v12-2.orthodb.org/?query=107842at5125	NmrA domain-containing protein
107962at5125	Complete	CM010335.1	3233778	3235080	+	685.5	319	https://v12-2.orthodb.org/?query=107962at5125	cytochrome c1
108018at5125	Complete	CM010335.1	3490705	3491859	+	645.3	342	https://v12-2.orthodb.org/?query=108018at5125	C2H2 finger domain protein
108043at5125	Complete	CM010340.1	2059516	2060365	+	453.3	271	https://v12-2.orthodb.org/?query=108043at5125	60s ribosomal protein l37 protein
108096at5125	Complete	CM010336.1	3663154	3660746	-	837.2	585	https://v12-2.orthodb.org/?query=108096at5125	DUF4210 domain-containing protein
108211at5125	Duplicated	CM010336.1	3534659	3535174	+	249.8	150	https://v12-2.orthodb.org/?query=108211at5125	CoA_binding domain-containing protein
108211at5125	Duplicated	QESU01000190.1	30298	29788	-	218.0	145	https://v12-2.orthodb.org/?query=108211at5125	CoA_binding domain-containing protein
108323at5125	Complete	CM010340.1	1879605	1880591	+	518.4	291	https://v12-2.orthodb.org/?query=108323at5125	methyltransferase
108705at5125	Complete	CM010337.1	1101277	1101781	+	213.0	133	https://v12-2.orthodb.org/?query=108705at5125	RNA polymerase II transcription mediator complex subunit 9-domain-containing protein
108882at5125	Complete	CM010336.1	1673401	1674668	+	561.9	336	https://v12-2.orthodb.org/?query=108882at5125	DUF2461 domain protein
108906at5125	Complete	CM010339.1	3012647	3023252	+	1559.7	958	https://v12-2.orthodb.org/?query=108906at5125	WD repeat-containing protein
108912at5125	Complete	CM010338.1	1427755	1430600	+	1362.9	870	https://v12-2.orthodb.org/?query=108912at5125	Ubiquitin carboxyl-terminal hydrolase
109090at5125	Complete	CM010341.1	1849772	1847473	-	795.3	515	https://v12-2.orthodb.org/?query=109090at5125	Pentatricopeptide repeat-containing protein
109171at5125	Complete	CM010338.1	3459874	3455289	-	2549.7	1189	https://v12-2.orthodb.org/?query=109171at5125	Pre-mRNA-splicing factor
109234at5125	Complete	CM010337.1	2117477	2119573	+	1263.3	642	https://v12-2.orthodb.org/?query=109234at5125	ADP-ribosylation factor-binding protein
109291at5125	Complete	CM010340.1	1676879	1675260	-	719.9	479	https://v12-2.orthodb.org/?query=109291at5125	RXT2_N domain-containing protein
109348at5125	Complete	CM010336.1	3930077	3919697	-	602.4	289	https://v12-2.orthodb.org/?query=109348at5125	transcription initiation factor IID
109388at5125	Complete	CM010340.1	3052130	3049340	-	659.4	325	https://v12-2.orthodb.org/?query=109388at5125	autophagocytosis protein
109405at5125	Complete	CM010342.1	967982	975648	+	902.9	457	https://v12-2.orthodb.org/?query=109405at5125	Serine--tRNA ligase
109489at5125	Complete	CM010337.1	1060341	1062366	+	1076.6	516	https://v12-2.orthodb.org/?query=109489at5125	proteasome regulatory subunit
109546at5125	Complete	CM010337.1	4573446	4561262	-	189.5	104	https://v12-2.orthodb.org/?query=109546at5125	RAS small monomeric GTPase
109588at5125	Complete	CM010340.1	2412613	2414634	+	1072.3	594	https://v12-2.orthodb.org/?query=109588at5125	RNA helicase
109622at5125	Complete	CM010338.1	1269146	1270222	+	451.5	269	https://v12-2.orthodb.org/?query=109622at5125	nucleosome assembly protein
109683at5125	Complete	CM010335.1	4251970	4254433	+	526.3	571	https://v12-2.orthodb.org/?query=109683at5125	Large ribosomal subunit protein bL36
109748at5125	Complete	CM010338.1	2652377	2653433	+	247.9	226	https://v12-2.orthodb.org/?query=109748at5125	FYVE-type zinc finger-containing protein
