# BUSCO version is: 6.0.0 
# The lineage dataset is: hypocreales_odb12.2 (Creation date: 2026-05-13, number of genomes: 71, number of BUSCOs: 4077)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
117933at5125	Complete	CP052038.1	5758590	5757539	-	417.0	313	https://v12-2.orthodb.org/?query=117933at5125	tyrosine phosphatase
117967at5125	Complete	CP052038.1	3310978	3309617	-	759.0	351	https://v12-2.orthodb.org/?query=117967at5125	Actin-related protein 2/3 complex subunit
118152at5125	Complete	CP052042.1	1127054	1125980	-	539.5	337	https://v12-2.orthodb.org/?query=118152at5125	Conserved hypothetical, protein
118180at5125	Complete	CP052040.1	3621689	3623026	+	556.0	341	https://v12-2.orthodb.org/?query=118180at5125	J domain-containing
118228at5125	Complete	CP052039.1	4445221	4446231	+	402.4	255	https://v12-2.orthodb.org/?query=118228at5125	FPD1, benzoylformate decarboxylase
118240at5125	Complete	CP052038.1	2555628	2556718	+	461.3	235	https://v12-2.orthodb.org/?query=118240at5125	ATP synthase
118246at5125	Complete	CP052040.1	1167788	1170016	+	952.5	725	https://v12-2.orthodb.org/?query=118246at5125	erythromycin esterase
118253at5125	Complete	CP052038.1	3138967	3137921	-	309.6	215	https://v12-2.orthodb.org/?query=118253at5125	Pyrimidine pathway regulatory protein 1
118267at5125	Complete	CP052040.1	4153145	4159234	+	2179.8	1373	https://v12-2.orthodb.org/?query=118267at5125	ABC transporter
118271at5125	Complete	CP052043.1	3019154	3017061	-	750.3	495	https://v12-2.orthodb.org/?query=118271at5125	pal1 cell morphology protein
118331at5125	Complete	CP052045.1	2296895	2300387	+	1597.0	935	https://v12-2.orthodb.org/?query=118331at5125	Uso1/p115-like vesicle tethering protein
118348at5125	Complete	CP052038.1	1716309	1719491	+	1487.4	819	https://v12-2.orthodb.org/?query=118348at5125	GTPase-activating protein
118429at5125	Complete	CP052039.1	3121196	3122343	+	543.4	311	https://v12-2.orthodb.org/?query=118429at5125	Whi5 like
118641at5125	Complete	CP052040.1	1461148	1460814	-	203.7	92	https://v12-2.orthodb.org/?query=118641at5125	Guanine nucleotide-binding protein subunit gamma
118684at5125	Complete	CP052038.1	5554961	5558415	+	1749.2	928	https://v12-2.orthodb.org/?query=118684at5125	Low affinity vacuolar monovalent cation/H
118692at5125	Complete	CP052040.1	1162338	1160819	-	398.5	285	https://v12-2.orthodb.org/?query=118692at5125	bZIP transcription factor
118702at5125	Complete	CP052045.1	1604414	1601522	-	1661.6	909	https://v12-2.orthodb.org/?query=118702at5125	histone-lysine n-methyltransferase, h3 lysine-36 specific
118861at5125	Complete	CP052041.1	442296	444149	+	975.1	513	https://v12-2.orthodb.org/?query=118861at5125	threonine synthase
118862at5125	Complete	CP052038.1	3385451	3382831	-	1192.9	699	https://v12-2.orthodb.org/?query=118862at5125	choriogenin Hminor
118905at5125	Complete	CP052038.1	899034	903012	+	1610.4	1001	https://v12-2.orthodb.org/?query=118905at5125	PAP/25A associated domain-containingfamily
118929at5125	Complete	CP052045.1	2852668	2853731	+	597.9	316	https://v12-2.orthodb.org/?query=118929at5125	3 exoribonuclease family protein
119185at5125	Complete	CP052040.1	3189509	3191482	+	881.7	536	https://v12-2.orthodb.org/?query=119185at5125	Zn(2)-C6 fungal-type DNA-binding domain
119210at5125	Complete	CP052040.1	2560158	2561589	+	506.4	393	https://v12-2.orthodb.org/?query=119210at5125	transcription factor Iwr1
119486at5125	Complete	CP052042.1	3486608	3487994	+	614.1	326	https://v12-2.orthodb.org/?query=119486at5125	fha domain containing protein
119545at5125	Complete	CP052038.1	1674635	1686946	+	1113.6	701	https://v12-2.orthodb.org/?query=119545at5125	PAB1 binding protein
119604at5125	Complete	CP052043.1	1060279	1062317	+	785.5	427	https://v12-2.orthodb.org/?query=119604at5125	pre-mRNA splicing factor PRP21 like protein
119667at5125	Complete	CP052046.1	1109801	1106869	-	899.8	446	https://v12-2.orthodb.org/?query=119667at5125	Amino acid transporter
119948at5125	Complete	CP052043.1	2874735	2875749	+	405.1	267	https://v12-2.orthodb.org/?query=119948at5125	Lipoyl(octanoyl) transferase
120005at5125	Complete	CP052045.1	847638	837024	-	910.2	540	https://v12-2.orthodb.org/?query=120005at5125	regulator-Ty1 transposition protein
120027at5125	Complete	CP052045.1	1114505	1113808	-	174.4	108	https://v12-2.orthodb.org/?query=120027at5125	sna2 integral mebrane
120029at5125	Complete	CP052040.1	3159265	3160470	+	314.7	242	https://v12-2.orthodb.org/?query=120029at5125	Alpha-L-rhamnosidase C-terminal domain
120169at5125	Complete	CP052040.1	2394547	2399548	+	2590.9	1550	https://v12-2.orthodb.org/?query=120169at5125	tRNA (cytidine(32)-2'-O)-methyltransferase non-catalytic subunit
120211at5125	Complete	CP052042.1	3659826	3661808	+	1138.3	601	https://v12-2.orthodb.org/?query=120211at5125	autophagy related lipase Atg15
120257at5125	Complete	CP052040.1	1754766	1756046	+	378.3	239	https://v12-2.orthodb.org/?query=120257at5125	life-span regulatory factor
120267at5125	Complete	CP052041.1	2723602	2713309	-	1849.6	1130	https://v12-2.orthodb.org/?query=120267at5125	F-box-like domain protein
120738at5125	Complete	CP052040.1	1615872	1612481	-	1581.9	935	https://v12-2.orthodb.org/?query=120738at5125	potassium transporter
120864at5125	Complete	CP052041.1	1139858	1140976	+	635.7	333	https://v12-2.orthodb.org/?query=120864at5125	Protein HGH1
120923at5125	Complete	CP052039.1	2970449	2971142	+	268.3	133	https://v12-2.orthodb.org/?query=120923at5125	histone H2b
120978at5125	Complete	CP052038.1	3914798	3912548	-	877.5	516	https://v12-2.orthodb.org/?query=120978at5125	Endopolyphosphatase
121194at5125	Complete	CP052038.1	4096616	4097192	+	329.6	199	https://v12-2.orthodb.org/?query=121194at5125	rna binding protein pym
121248at5125	Complete	CP052041.1	1851724	1849807	-	700.6	429	https://v12-2.orthodb.org/?query=121248at5125	SH3 domain
121296at5125	Complete	CP052040.1	3016100	3016727	+	201.1	131	https://v12-2.orthodb.org/?query=121296at5125	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit OST2
121343at5125	Complete	CP052041.1	1972589	1973384	+	154.5	146	https://v12-2.orthodb.org/?query=121343at5125	arginase family domain-containing protein
121374at5125	Complete	CP052041.1	2628171	2626149	-	953.4	636	https://v12-2.orthodb.org/?query=121374at5125	Transglutaminase-like
121394at5125	Complete	CP052041.1	3272651	3272114	-	305.3	171	https://v12-2.orthodb.org/?query=121394at5125	ead Ea22 domain-containing
121522at5125	Complete	CP052041.1	902662	899656	-	1192.2	756	https://v12-2.orthodb.org/?query=121522at5125	Zn(2)-C6 fungal-type DNA-binding domain
121723at5125	Complete	CP052041.1	2861222	2862530	+	550.8	423	https://v12-2.orthodb.org/?query=121723at5125	base excision DNA repair protein
121996at5125	Complete	CP052045.1	2655754	2656411	+	126.6	96	https://v12-2.orthodb.org/?query=121996at5125	CENP-Q, a CENPA-CAD centromere complex subunit domain containing protein
122130at5125	Complete	CP052040.1	3103141	3105812	+	1146.6	666	https://v12-2.orthodb.org/?query=122130at5125	condensin complex subunit 2
122213at5125	Complete	CP052046.1	1217396	1213424	-	1686.3	904	https://v12-2.orthodb.org/?query=122213at5125	actin interacting protein 3-domain-containing protein
122476at5125	Complete	CP052041.1	1694913	1698540	+	1505.6	1013	https://v12-2.orthodb.org/?query=122476at5125	Folliculin-interacting protein, N-terminal domain
122625at5125	Complete	CP052040.1	4112278	4110884	-	522.5	343	https://v12-2.orthodb.org/?query=122625at5125	mRNA capping enzyme
122644at5125	Complete	CP052045.1	1539440	1538173	-	504.4	284	https://v12-2.orthodb.org/?query=122644at5125	pq loop repeat
122730at5125	Complete	CP052040.1	2478057	2474352	-	1676.2	1054	https://v12-2.orthodb.org/?query=122730at5125	leucine rich repeat
122741at5125	Complete	CP052039.1	1868909	1870659	+	613.3	473	https://v12-2.orthodb.org/?query=122741at5125	oxidoreductase
122746at5125	Complete	CP052043.1	2004050	2005241	+	326.9	180	https://v12-2.orthodb.org/?query=122746at5125	nascent polypeptide-associated complex, alpha subunit
122783at5125	Complete	CP052040.1	3351455	3350870	-	256.3	161	https://v12-2.orthodb.org/?query=122783at5125	rhomboid family membrane
123013at5125	Complete	CP052041.1	1978347	1978989	+	438.0	212	https://v12-2.orthodb.org/?query=123013at5125	pre-mRNA-splicing factor 38A
123028at5125	Complete	CP052039.1	3157190	3155115	-	906.0	513	https://v12-2.orthodb.org/?query=123028at5125	response regulator
123209at5125	Complete	CP052043.1	1409441	1411565	+	1172.6	619	https://v12-2.orthodb.org/?query=123209at5125	ankyrin repeat and zinc finger domain containing 1
123402at5125	Complete	CP052038.1	4560174	4557039	-	1489.9	849	https://v12-2.orthodb.org/?query=123402at5125	Ribosome biogenesis protein
123445at5125	Complete	CP052041.1	1629044	1629806	+	304.5	160	https://v12-2.orthodb.org/?query=123445at5125	serine threonine phosphatase
123602at5125	Complete	CP052039.1	3516221	3518258	+	1102.2	560	https://v12-2.orthodb.org/?query=123602at5125	25S rRNA (Cytosine-C(5))-methyltransferase
123654at5125	Complete	CP052046.1	1187490	1185837	-	703.6	408	https://v12-2.orthodb.org/?query=123654at5125	NUDIX hydrolase domain
123677at5125	Complete	CP052041.1	3962920	3964486	+	665.8	394	https://v12-2.orthodb.org/?query=123677at5125	disulfide isomerase
123797at5125	Complete	CP052041.1	4168956	4171011	+	421.3	360	https://v12-2.orthodb.org/?query=123797at5125	Protein MNN4
123931at5125	Complete	CP052038.1	2484075	2483169	-	505.4	305	https://v12-2.orthodb.org/?query=123931at5125	CCAAT-binding transcription factor, subunit B
124050at5125	Complete	CP052039.1	3235452	3236419	+	350.5	201	https://v12-2.orthodb.org/?query=124050at5125	NADH-ubiquinone oxidoreductase
124218at5125	Complete	CP052041.1	3599238	3601507	+	892.7	692	https://v12-2.orthodb.org/?query=124218at5125	glucan 4-alpha-glucosidase
124265at5125	Complete	CP052040.1	2587522	2588492	+	309.3	255	https://v12-2.orthodb.org/?query=124265at5125	rrna-processing efg-1
124274at5125	Complete	CP052043.1	2123812	2124488	+	234.1	128	https://v12-2.orthodb.org/?query=124274at5125	fasciclin domain-containing protein
124375at5125	Complete	CP052041.1	4345531	4352365	+	264.9	141	https://v12-2.orthodb.org/?query=124375at5125	Cytochrome c oxidase biogenesis protein
124478at5125	Complete	CP052042.1	1398867	1382367	-	906.1	628	https://v12-2.orthodb.org/?query=124478at5125	vacuolar segregation subunit 7 domain-containing protein
124584at5125	Complete	CP052039.1	2766701	2764482	-	706.4	523	https://v12-2.orthodb.org/?query=124584at5125	c2h2 transcription factor
124677at5125	Complete	CP052047.1	2403477	2401416	-	929.8	484	https://v12-2.orthodb.org/?query=124677at5125	Adenylosuccinate lyase
124784at5125	Complete	CP052042.1	2404070	2403654	-	176.5	89	https://v12-2.orthodb.org/?query=124784at5125	Uncharacterized protein tam7
124800at5125	Complete	CP052038.1	5197313	5200761	+	1574.4	1152	https://v12-2.orthodb.org/?query=124800at5125	Nascent polypeptide-associated complex subunit alpha-like, UBA domain
124854at5125	Complete	CP052038.1	1545587	1541043	-	1248.8	838	https://v12-2.orthodb.org/?query=124854at5125	spc7 kinetochore protein
124897at5125	Complete	CP052040.1	1742233	1743718	+	448.4	470	https://v12-2.orthodb.org/?query=124897at5125	cell division cycle 37
125129at5125	Complete	CP052042.1	1205774	1206574	+	272.9	189	https://v12-2.orthodb.org/?query=125129at5125	Protein of unknown function (DUF3455)
125149at5125	Complete	CP052043.1	1759814	1762326	+	1462.8	823	https://v12-2.orthodb.org/?query=125149at5125	DNA repair protein
125215at5125	Complete	CP052038.1	4586334	4571973	-	930.9	672	https://v12-2.orthodb.org/?query=125215at5125	TATA element modulatory factor 1
125236at5125	Complete	CP052038.1	3703794	3702975	-	251.7	173	https://v12-2.orthodb.org/?query=125236at5125	Mg2+ transporter protein, CorA-like protein
125329at5125	Complete	CP052043.1	3084679	3088022	+	1704.7	944	https://v12-2.orthodb.org/?query=125329at5125	RNA-binding protein
125872at5125	Complete	CP052043.1	3332390	3329727	-	1066.4	806	https://v12-2.orthodb.org/?query=125872at5125	ubiquitin-conjugating enzyme
126424at5125	Complete	CP052043.1	2153581	2154283	+	278.4	213	https://v12-2.orthodb.org/?query=126424at5125	serine arginine repetitive matrix 1
126537at5125	Complete	CP052045.1	2095663	2096909	+	259.1	294	https://v12-2.orthodb.org/?query=126537at5125	Pentapeptide repeat
126820at5125	Complete	CP052042.1	1056203	1057768	+	810.4	437	https://v12-2.orthodb.org/?query=126820at5125	UPF0662 protein
126821at5125	Complete	CP052040.1	1991915	1994325	+	713.4	495	https://v12-2.orthodb.org/?query=126821at5125	Reticulocyte-binding protein 2 like protein a
126973at5125	Complete	CP052041.1	3663385	3664462	+	520.8	304	https://v12-2.orthodb.org/?query=126973at5125	Coiled-coil domain-containing protein
126981at5125	Complete	CP052038.1	3801016	3798269	-	1757.5	865	https://v12-2.orthodb.org/?query=126981at5125	arsenite resistance protein
127075at5125	Complete	CP052043.1	882973	883727	+	258.4	148	https://v12-2.orthodb.org/?query=127075at5125	c2h2 type zinc finger containing protein
127259at5125	Complete	CP052046.1	1208831	1207721	-	365.2	297	https://v12-2.orthodb.org/?query=127259at5125	DUF3984 domain protein
127293at5125	Complete	CP052039.1	4022935	4023582	+	268.9	138	https://v12-2.orthodb.org/?query=127293at5125	Mitochondrial import inner membrane translocase subunit TIM22
127395at5125	Complete	CP052038.1	3442852	3442216	-	306.2	180	https://v12-2.orthodb.org/?query=127395at5125	ribosomal protein L37
127405at5125	Complete	CP052040.1	2965602	2963808	-	651.5	423	https://v12-2.orthodb.org/?query=127405at5125	Zinc finger domain-containing LYAR-type
127455at5125	Complete	CP052040.1	1812966	1810883	-	796.8	514	https://v12-2.orthodb.org/?query=127455at5125	PHD and RING finger domain protein
127620at5125	Complete	CP052040.1	3045726	3048542	+	1110.7	666	https://v12-2.orthodb.org/?query=127620at5125	Pre-mRNA-processing protein
127853at5125	Complete	CP052038.1	4460024	4457579	-	501.2	505	https://v12-2.orthodb.org/?query=127853at5125	putative HTH La-type RNA-binding protein
128056at5125	Complete	CP052042.1	2365146	2365933	+	323.1	240	https://v12-2.orthodb.org/?query=128056at5125	altered inheritance of mitochondria protein 5
128161at5125	Complete	CP052039.1	3246129	3245724	-	158.0	105	https://v12-2.orthodb.org/?query=128161at5125	Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase
128629at5125	Complete	CP052045.1	782067	782884	+	305.4	210	https://v12-2.orthodb.org/?query=128629at5125	Protein phosphatase inhibitor 2 (IPP-2)
128686at5125	Complete	CP052041.1	3142332	3142992	+	302.6	192	https://v12-2.orthodb.org/?query=128686at5125	nuclear distribution
128844at5125	Complete	CP052040.1	1633993	1636756	+	403.0	320	https://v12-2.orthodb.org/?query=128844at5125	Tryptophan synthase beta chain-like, PALP domain
129146at5125	Complete	CP052042.1	3679338	3680422	+	466.1	285	https://v12-2.orthodb.org/?query=129146at5125	Mis12 protein
129299at5125	Complete	CP052043.1	1625128	1621666	-	726.4	622	https://v12-2.orthodb.org/?query=129299at5125	Ankyrin repeat-containing domain protein
129422at5125	Complete	CP052042.1	3917110	3919023	+	819.5	503	https://v12-2.orthodb.org/?query=129422at5125	Tumor susceptibility gene 101 protein
129579at5125	Complete	CP052040.1	2617515	2615550	-	591.6	395	https://v12-2.orthodb.org/?query=129579at5125	serine/threonine-protein kinase ppk6
129627at5125	Complete	CP052038.1	3055408	3056227	+	331.1	198	https://v12-2.orthodb.org/?query=129627at5125	Methyl-CpG-binding domain protein
130113at5125	Complete	CP052038.1	1936304	1935647	-	311.3	206	https://v12-2.orthodb.org/?query=130113at5125	dna-directed rna polymerase ii subunit rpb1
130228at5125	Complete	CP052038.1	2363371	2369444	+	1246.9	1077	https://v12-2.orthodb.org/?query=130228at5125	Myb-like DNA-binding
130446at5125	Complete	CP052042.1	3321499	3317666	-	1253.4	970	https://v12-2.orthodb.org/?query=130446at5125	ATP synthase subunit f
130464at5125	Complete	CP052038.1	653768	654899	+	505.7	304	https://v12-2.orthodb.org/?query=130464at5125	Pre-mRNA-splicing factor
130491at5125	Complete	CP052039.1	3886704	3885340	-	862.3	412	https://v12-2.orthodb.org/?query=130491at5125	oxidoreductase
130536at5125	Complete	CP052043.1	1793666	1791987	-	823.7	516	https://v12-2.orthodb.org/?query=130536at5125	apoptosis-antagonizing transcription factor
131341at5125	Complete	CP052039.1	4258990	4256878	-	855.3	574	https://v12-2.orthodb.org/?query=131341at5125	transcription initiation factor tfiid subunit
131466at5125	Complete	CP052040.1	2483313	2484435	+	642.8	308	https://v12-2.orthodb.org/?query=131466at5125	NADH-cytochrome B5 reductase
131496at5125	Complete	CP052045.1	2688662	2690380	+	316.1	207	https://v12-2.orthodb.org/?query=131496at5125	RNA annealing protein
131823at5125	Complete	CP052042.1	2962731	2967442	+	724.2	582	https://v12-2.orthodb.org/?query=131823at5125	mitochondrial atpase expression domain-containing
132007at5125	Missing
132232at5125	Complete	CP052038.1	4450282	4448659	-	474.8	375	https://v12-2.orthodb.org/?query=132232at5125	Conserved hypothetical, protein
132328at5125	Complete	CP052038.1	2685449	2686493	+	470.3	310	https://v12-2.orthodb.org/?query=132328at5125	basic proline-rich
132392at5125	Complete	CP052045.1	1449116	1447264	-	938.8	630	https://v12-2.orthodb.org/?query=132392at5125	nuclear fragile X mental retardation-interacting protein 1
132481at5125	Complete	CP052038.1	1685699	1687363	+	284.9	228	https://v12-2.orthodb.org/?query=132481at5125	RNQ1-prion, epigenetic modifier of function
132508at5125	Complete	CP052040.1	1838568	1839696	+	257.5	240	https://v12-2.orthodb.org/?query=132508at5125	Tetratricopeptide-like helical
132518at5125	Complete	CP052038.1	1203075	1204856	+	803.6	478	https://v12-2.orthodb.org/?query=132518at5125	ENTH domain-containing
132519at5125	Complete	CP052039.1	1236062	1237217	+	493.1	306	https://v12-2.orthodb.org/?query=132519at5125	endosomal SPRY domain-containing protein
132532at5125	Complete	CP052039.1	4206827	4205476	-	321.7	246	https://v12-2.orthodb.org/?query=132532at5125	transcriptional regulator
132557at5125	Complete	CP052038.1	1422987	1424068	+	205.4	161	https://v12-2.orthodb.org/?query=132557at5125	beta-flanking
132837at5125	Complete	CP052038.1	5250944	5252533	+	596.6	380	https://v12-2.orthodb.org/?query=132837at5125	NLI interacting factor-like phosphatase
132861at5125	Complete	CP052038.1	3797468	3796324	-	314.6	234	https://v12-2.orthodb.org/?query=132861at5125	G-patch domain protein
132880at5125	Complete	CP052045.1	2395391	2391593	-	1073.6	868	https://v12-2.orthodb.org/?query=132880at5125	AGC-kinase, C-terminal
133074at5125	Complete	CP052042.1	1613337	1612097	-	333.6	262	https://v12-2.orthodb.org/?query=133074at5125	gpi anchored
133284at5125	Complete	CP052038.1	4602010	4603365	+	380.8	247	https://v12-2.orthodb.org/?query=133284at5125	eukaryotic translation initiation factor 3 subunit
133736at5125	Complete	CP052045.1	2591509	2592560	+	271.3	210	https://v12-2.orthodb.org/?query=133736at5125	Histone H1
133765at5125	Complete	CP052038.1	4111379	4112363	+	227.2	244	https://v12-2.orthodb.org/?query=133765at5125	High mobility group box domain
133785at5125	Complete	CP052046.1	1330532	1329221	-	481.4	353	https://v12-2.orthodb.org/?query=133785at5125	PAPA-1-like conserved region
134188at5125	Complete	CP052038.1	2125441	2127378	+	686.1	545	https://v12-2.orthodb.org/?query=134188at5125	conserved lysine-rich
134456at5125	Missing
134459at5125	Complete	CP052045.1	2613816	2615394	+	234.8	288	https://v12-2.orthodb.org/?query=134459at5125	glycine rich protein family domain-containing protein
134497at5125	Complete	CP052042.1	2685671	2684579	-	157.7	181	https://v12-2.orthodb.org/?query=134497at5125	Extracellular membrane protein, CFEM domain protein
134582at5125	Complete	CP052045.1	1812783	1815759	+	1200.9	915	https://v12-2.orthodb.org/?query=134582at5125	Zinc finger, RING/FYVE/PHD-type
134824at5125	Complete	CP052041.1	2024500	2022768	-	236.1	230	https://v12-2.orthodb.org/?query=134824at5125	SRP40, domain-containing protein
135314at5125	Complete	CP052038.1	4526224	4523572	-	1533.5	737	https://v12-2.orthodb.org/?query=135314at5125	dynamin gtpase
136016at5125	Complete	CP052043.1	2960510	2962526	+	1269.0	617	https://v12-2.orthodb.org/?query=136016at5125	ABC1 domain containing protein
136066at5125	Complete	CP052045.1	607994	609525	+	694.0	449	https://v12-2.orthodb.org/?query=136066at5125	indoleamine 2,3-dioxygenase
136151at5125	Complete	CP052038.1	2223560	2224369	+	450.0	220	https://v12-2.orthodb.org/?query=136151at5125	dienelactone hydrolase family domain-containing protein
136161at5125	Complete	CP052039.1	1442835	1439970	-	1300.6	849	https://v12-2.orthodb.org/?query=136161at5125	secretory pathway protein Sec39
137651at5125	Complete	CP052041.1	3631423	3630448	-	422.5	270	https://v12-2.orthodb.org/?query=137651at5125	bZIP transcription factor
137975at5125	Complete	CP052043.1	1144507	1147454	+	1019.3	569	https://v12-2.orthodb.org/?query=137975at5125	DNA polymerase
139279at5125	Complete	CP052045.1	967050	964029	-	1047.3	693	https://v12-2.orthodb.org/?query=139279at5125	Muniscin C-terminal mu homology domain-containing protein
140216at5125	Complete	CP052038.1	1468559	1471968	+	1761.4	1083	https://v12-2.orthodb.org/?query=140216at5125	kinase
140657at5125	Complete	CP052042.1	1454925	1452841	-	747.5	343	https://v12-2.orthodb.org/?query=140657at5125	glutamine synthetase
142605at5125	Complete	CP052040.1	2156519	2157348	+	490.3	207	https://v12-2.orthodb.org/?query=142605at5125	splicing factor u2af 23 kda subunit
142614at5125	Complete	CP052042.1	1419582	1420697	+	672.6	309	https://v12-2.orthodb.org/?query=142614at5125	WD repeat protein pop3
142659at5125	Complete	CP052038.1	3878068	3879216	+	522.7	258	https://v12-2.orthodb.org/?query=142659at5125	Protein PER1
142711at5125	Complete	CP052041.1	2670126	2667112	-	1312.2	593	https://v12-2.orthodb.org/?query=142711at5125	methylenetetrahydrofolate reductase
142714at5125	Complete	CP052045.1	2855811	2856275	+	219.0	103	https://v12-2.orthodb.org/?query=142714at5125	cytochrome c
142717at5125	Complete	CP052038.1	5183348	5185108	+	1160.5	537	https://v12-2.orthodb.org/?query=142717at5125	Sulfatase
142744at5125	Complete	CP052040.1	2336053	2336895	+	588.1	263	https://v12-2.orthodb.org/?query=142744at5125	cleavage polyadenylation specific factor 5
142753at5125	Complete	CP052042.1	1215722	1211962	-	291.7	160	https://v12-2.orthodb.org/?query=142753at5125	low molecular weight phosphotyrosine protein
142762at5125	Complete	CP052038.1	1045111	1048323	+	792.0	482	https://v12-2.orthodb.org/?query=142762at5125	glycosyl hydrolase family 76-domain-containing protein
142765at5125	Complete	CP052045.1	1827133	1827931	+	382.8	198	https://v12-2.orthodb.org/?query=142765at5125	Protein of unknown function (DUF3605)
142774at5125	Complete	CP052038.1	4170106	4170777	+	342.8	162	https://v12-2.orthodb.org/?query=142774at5125	DNA-directed RNA polymerase II
142792at5125	Complete	CP052043.1	3031914	3033199	+	689.4	343	https://v12-2.orthodb.org/?query=142792at5125	kinase
142796at5125	Complete	CP052040.1	3257192	3258097	+	422.3	221	https://v12-2.orthodb.org/?query=142796at5125	C-8,7 sterol isomerase emopamil-binding
142810at5125	Complete	CP052046.1	1977028	1975942	-	665.5	355	https://v12-2.orthodb.org/?query=142810at5125	alpha-tubulin suppressor
142866at5125	Complete	CP052039.1	3093310	3094356	+	493.7	290	https://v12-2.orthodb.org/?query=142866at5125	Translation Initiation factor eIF- 4e-like
142879at5125	Complete	CP052038.1	4944761	4942643	-	1197.5	560	https://v12-2.orthodb.org/?query=142879at5125	Carbohydrate kinase, FGGY, C-terminal
142896at5125	Complete	CP052039.1	539050	540290	+	698.3	361	https://v12-2.orthodb.org/?query=142896at5125	aldose 1-epimerase
142908at5125	Complete	CP052040.1	3745194	3745676	+	248.8	119	https://v12-2.orthodb.org/?query=142908at5125	transcriptional elongation
142988at5125	Complete	CP052039.1	1860797	1861607	+	434.0	229	https://v12-2.orthodb.org/?query=142988at5125	protein-L-isoaspartate(D-aspartate) O-methyltransferase
143014at5125	Complete	CP052038.1	4599944	4598772	-	696.8	343	https://v12-2.orthodb.org/?query=143014at5125	Alternative oxidase
143020at5125	Complete	CP052040.1	678539	679633	+	354.3	174	https://v12-2.orthodb.org/?query=143020at5125	Peptidyl-prolyl cis-trans isomerase
143035at5125	Complete	CP052042.1	2636739	2634340	-	1504.5	701	https://v12-2.orthodb.org/?query=143035at5125	Trehalase
143045at5125	Complete	CP052038.1	4295353	4296440	+	550.4	299	https://v12-2.orthodb.org/?query=143045at5125	Alpha-ketoglutarate-dependent dioxygenase alkB -like protein 3
143113at5125	Complete	CP052045.1	1866386	1867816	+	546.0	295	https://v12-2.orthodb.org/?query=143113at5125	Branched-chain-amino-acid aminotransferase-like protein
143133at5125	Complete	CP052039.1	3295896	3296269	+	173.3	84	https://v12-2.orthodb.org/?query=143133at5125	bolA-like protein
143196at5125	Complete	CP052041.1	4306546	4307126	+	237.6	112	https://v12-2.orthodb.org/?query=143196at5125	Cyclin-dependent kinase, regulatory subunit
143201at5125	Complete	CP052038.1	5069600	5070734	+	595.7	354	https://v12-2.orthodb.org/?query=143201at5125	tRNA wybutosine-synthesizing
143274at5125	Complete	CP052038.1	3324981	3329581	+	2733.5	1508	https://v12-2.orthodb.org/?query=143274at5125	vacuolar protein sorting
143279at5125	Complete	CP052040.1	1341471	1340403	-	549.8	298	https://v12-2.orthodb.org/?query=143279at5125	4-nitrophenylphosphatase
143328at5125	Complete	CP052041.1	3045795	3048254	+	1697.5	778	https://v12-2.orthodb.org/?query=143328at5125	phosphofructokinase
143343at5125	Complete	CP052046.1	1357460	1359881	+	939.9	716	https://v12-2.orthodb.org/?query=143343at5125	VEFS-Box of polycomb protein
143401at5125	Complete	CP052042.1	1785561	1787537	+	1166.5	581	https://v12-2.orthodb.org/?query=143401at5125	Replication factor A protein
143419at5125	Complete	CP052039.1	789488	788894	-	365.8	197	https://v12-2.orthodb.org/?query=143419at5125	Peptidyl-tRNA hydrolase
143435at5125	Complete	CP052038.1	2600569	2602275	+	939.8	487	https://v12-2.orthodb.org/?query=143435at5125	Oxidoreductase
143455at5125	Complete	CP052038.1	701652	700881	-	363.5	203	https://v12-2.orthodb.org/?query=143455at5125	Nudix hydrolase
143458at5125	Complete	CP052040.1	1649405	1647423	-	1053.7	596	https://v12-2.orthodb.org/?query=143458at5125	glycosyl transferase family 90-domain-containing protein
143494at5125	Complete	CP052046.1	1454078	1450630	-	1643.0	1009	https://v12-2.orthodb.org/?query=143494at5125	glycerol-3-phosphate dehydrogenase
143525at5125	Complete	CP052045.1	2732460	2733843	+	786.8	404	https://v12-2.orthodb.org/?query=143525at5125	ribose-phosphate pyrophosphokinase
143569at5125	Complete	CP052039.1	4347623	4348154	+	187.1	122	https://v12-2.orthodb.org/?query=143569at5125	oxidoreductase activity
143572at5125	Complete	CP052040.1	2747425	2748992	+	907.2	453	https://v12-2.orthodb.org/?query=143572at5125	3-hydroxyisobutyryl-CoA hydrolase
143576at5125	Complete	CP052040.1	2418038	2419084	+	555.0	253	https://v12-2.orthodb.org/?query=143576at5125	60S ribosomal protein
143612at5125	Complete	CP052045.1	1053971	1054970	+	510.1	288	https://v12-2.orthodb.org/?query=143612at5125	palmitoyl-protein thioesterase
143650at5125	Complete	CP052038.1	4063989	4061881	-	1107.6	551	https://v12-2.orthodb.org/?query=143650at5125	kinase
143670at5125	Complete	CP052039.1	4693372	4695006	+	900.0	493	https://v12-2.orthodb.org/?query=143670at5125	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
143695at5125	Complete	CP052042.1	2387503	2388269	+	268.7	168	https://v12-2.orthodb.org/?query=143695at5125	peptide alpha-N-acetyltransferase
