# BUSCO version is: 6.0.0 
# The lineage dataset is: hypocreales_odb12.2 (Creation date: 2026-05-13, number of genomes: 71, number of BUSCOs: 4077)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
147710at5125	Complete	CM111172.1	1938360	1940689	+	1304.6	616	https://v12-2.orthodb.org/?query=147710at5125	protein phosphatase
147729at5125	Complete	CM111173.1	1741247	1739358	-	947.5	445	https://v12-2.orthodb.org/?query=147729at5125	mannan polymerase ii complex anp1 subunit
147732at5125	Complete	CM111173.1	1648819	1647310	-	930.0	475	https://v12-2.orthodb.org/?query=147732at5125	U4/U6 small nuclear ribonucleoprotein
147780at5125	Complete	CM111164.1	1491802	1492536	+	384.5	200	https://v12-2.orthodb.org/?query=147780at5125	Phosphoribosyltransferase
147785at5125	Complete	CM111168.1	2137148	2135408	-	677.3	457	https://v12-2.orthodb.org/?query=147785at5125	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
147791at5125	Complete	CM111168.1	2562628	2571555	+	1158.4	574	https://v12-2.orthodb.org/?query=147791at5125	Sorting nexin
147798at5125	Complete	CM111165.1	2834839	2838821	+	1642.6	1039	https://v12-2.orthodb.org/?query=147798at5125	ubiquitin- ligase
147820at5125	Missing
147870at5125	Complete	CM111165.1	3165139	3167652	+	1007.3	585	https://v12-2.orthodb.org/?query=147870at5125	putative Ca2+-transport (H+/Ca2+ exchange) protein
147873at5125	Complete	CM111165.1	1626307	1621556	-	934.8	483	https://v12-2.orthodb.org/?query=147873at5125	Myristoyl-CoA:protein N-myristoyltransferase
147897at5125	Complete	CM111166.1	1226257	1235949	+	887.8	491	https://v12-2.orthodb.org/?query=147897at5125	kinase
147904at5125	Complete	CM111173.1	2169844	2168310	-	730.5	374	https://v12-2.orthodb.org/?query=147904at5125	C2H2 finger domain transcription factor
147934at5125	Complete	CM111166.1	4393908	4394572	+	225.1	141	https://v12-2.orthodb.org/?query=147934at5125	Frataxin
147945at5125	Complete	CM111173.1	1794269	1792869	-	516.5	312	https://v12-2.orthodb.org/?query=147945at5125	DNA repair protein
147947at5125	Complete	CM111164.1	4677142	4678532	+	786.3	392	https://v12-2.orthodb.org/?query=147947at5125	V-type proton ATPase subunit C
147952at5125	Complete	CM111170.1	3429956	3430738	+	314.4	150	https://v12-2.orthodb.org/?query=147952at5125	40S ribosomal S19 protein
147969at5125	Complete	CM111171.1	1393344	1394115	+	307.3	213	https://v12-2.orthodb.org/?query=147969at5125	4 -phosphopantetheinyl transferase
147974at5125	Complete	CM111168.1	2301614	2303008	+	690.2	357	https://v12-2.orthodb.org/?query=147974at5125	kinase
147983at5125	Complete	CM111168.1	3614293	3612709	-	666.8	486	https://v12-2.orthodb.org/?query=147983at5125	Zinc finger C2H2-type
147987at5125	Complete	CM111170.1	2831145	2829458	-	953.6	434	https://v12-2.orthodb.org/?query=147987at5125	26S proteasome regulatory subunit
147989at5125	Complete	CM111164.1	5172129	5172792	+	288.2	212	https://v12-2.orthodb.org/?query=147989at5125	axonemal dynein light chain domain-containing protein
147995at5125	Complete	CM111164.1	5847576	5850914	+	2250.8	1070	https://v12-2.orthodb.org/?query=147995at5125	ATP-dependent RNA helicase
148025at5125	Complete	CM111172.1	2706031	2707269	+	658.1	361	https://v12-2.orthodb.org/?query=148025at5125	WD repeat-containing
148036at5125	Complete	CM111166.1	3536039	3537266	+	697.7	338	https://v12-2.orthodb.org/?query=148036at5125	Ubiquitin fusion degradation protein
148057at5125	Complete	CM111165.1	2233527	2230290	-	1819.8	971	https://v12-2.orthodb.org/?query=148057at5125	exocyst complex component
148071at5125	Complete	CM111165.1	4070365	4072678	+	1161.4	699	https://v12-2.orthodb.org/?query=148071at5125	Zn(2)-C6 fungal-type DNA-binding domain
148089at5125	Complete	CM111165.1	4094727	4095688	+	479.0	267	https://v12-2.orthodb.org/?query=148089at5125	IST1
148094at5125	Complete	CM111166.1	3061997	3055571	-	1710.4	841	https://v12-2.orthodb.org/?query=148094at5125	DNA repair and recombination protein RAD54
148115at5125	Complete	CM111171.1	1963636	1962613	-	382.6	197	https://v12-2.orthodb.org/?query=148115at5125	phosphatidyl-N-methylethanolamine N-methyltransferase
148128at5125	Complete	CM111168.1	2173403	2175203	+	741.4	466	https://v12-2.orthodb.org/?query=148128at5125	hypothetical protein
148132at5125	Complete	CM111172.1	1161423	1159740	-	988.1	463	https://v12-2.orthodb.org/?query=148132at5125	homoserine o-acetyltransferase
148139at5125	Complete	CM111165.1	1954543	1953157	-	607.6	318	https://v12-2.orthodb.org/?query=148139at5125	SH3 domain-containing protein
148145at5125	Complete	CM111164.1	5188071	5187410	-	339.2	185	https://v12-2.orthodb.org/?query=148145at5125	secretory protein
148163at5125	Complete	CM111171.1	2921075	2922057	+	413.7	321	https://v12-2.orthodb.org/?query=148163at5125	dna polymerase iii subunits gamma and tau
148171at5125	Complete	CM111165.1	1061106	1062572	+	797.0	409	https://v12-2.orthodb.org/?query=148171at5125	mitochondrial carrier
148206at5125	Complete	CM111164.1	2023691	2021185	-	1261.5	596	https://v12-2.orthodb.org/?query=148206at5125	Heat shock protein
148214at5125	Complete	CM111171.1	1696228	1694212	-	880.9	504	https://v12-2.orthodb.org/?query=148214at5125	kinase
148218at5125	Complete	CM111172.1	2015822	2014453	-	849.0	402	https://v12-2.orthodb.org/?query=148218at5125	ribonucleoside-diphosphate reductase
148238at5125	Complete	CM111165.1	4237835	4240912	+	280.4	147	https://v12-2.orthodb.org/?query=148238at5125	bZIP transcription
148243at5125	Complete	CM111165.1	578700	577343	-	290.4	259	https://v12-2.orthodb.org/?query=148243at5125	zinc finger, FYVE domain containing protein
148251at5125	Complete	CM111168.1	1929587	1932428	+	1326.2	699	https://v12-2.orthodb.org/?query=148251at5125	e3 ubiquitin- ligase bre1
148253at5125	Complete	CM111166.1	3782293	3780730	-	410.2	261	https://v12-2.orthodb.org/?query=148253at5125	Regulatory protein cys-3
148254at5125	Complete	CM111170.1	1309648	1307776	-	578.6	345	https://v12-2.orthodb.org/?query=148254at5125	nuclear envelope protein
148294at5125	Complete	CM111173.1	1256530	1259222	+	1475.8	755	https://v12-2.orthodb.org/?query=148294at5125	Ribosome biogenesis protein
148308at5125	Complete	CM111170.1	2879072	2880411	+	799.4	399	https://v12-2.orthodb.org/?query=148308at5125	oxysterol binding protein
148328at5125	Complete	CM111172.1	2392722	2391447	-	634.0	315	https://v12-2.orthodb.org/?query=148328at5125	SEC14 cytosolic factor
148364at5125	Complete	CM111165.1	1955456	1955800	+	156.4	83	https://v12-2.orthodb.org/?query=148364at5125	SNARE protein
148373at5125	Complete	CM111166.1	3251375	3248571	-	1263.9	667	https://v12-2.orthodb.org/?query=148373at5125	Translation initiation factor
148406at5125	Complete	CM111172.1	2606817	2605014	-	758.5	443	https://v12-2.orthodb.org/?query=148406at5125	pseudouridine synthase
148432at5125	Complete	CM111173.1	1760180	1754946	-	1058.9	614	https://v12-2.orthodb.org/?query=148432at5125	nucleoside diphosphatase
148434at5125	Complete	CM111166.1	1961549	1962021	+	304.6	138	https://v12-2.orthodb.org/?query=148434at5125	60S ribosomal protein
148450at5125	Complete	CM111166.1	3866293	3870298	+	2559.1	1255	https://v12-2.orthodb.org/?query=148450at5125	p-type atpase
148482at5125	Complete	CM111164.1	4293579	4292868	-	326.0	187	https://v12-2.orthodb.org/?query=148482at5125	DUF962 domain
148487at5125	Complete	CM111172.1	2077653	2080461	+	742.3	460	https://v12-2.orthodb.org/?query=148487at5125	mtDNA inheritance
148496at5125	Complete	CM111165.1	2175700	2174002	-	905.2	505	https://v12-2.orthodb.org/?query=148496at5125	COMPASS complex protein
148537at5125	Complete	CM111168.1	3949260	3948630	-	265.0	161	https://v12-2.orthodb.org/?query=148537at5125	Coenzyme Q-binding protein
148544at5125	Complete	CM111172.1	2711395	2714391	+	964.8	761	https://v12-2.orthodb.org/?query=148544at5125	gastric mucin
148585at5125	Complete	CM111166.1	3377111	3380152	+	1057.0	613	https://v12-2.orthodb.org/?query=148585at5125	Mannosyl-oligosaccharide 1,2-alpha-mannosidase
148586at5125	Complete	CM111168.1	1987244	1985088	-	1249.6	619	https://v12-2.orthodb.org/?query=148586at5125	Anaphase-promoting complex subunit
148589at5125	Complete	CM111172.1	2695171	2693201	-	754.6	455	https://v12-2.orthodb.org/?query=148589at5125	HSF-type DNA-binding domain protein
148595at5125	Complete	CM111165.1	3474030	3471655	-	1296.0	677	https://v12-2.orthodb.org/?query=148595at5125	Sec1-like protein
148624at5125	Complete	CM111166.1	4695930	4693165	-	1415.5	807	https://v12-2.orthodb.org/?query=148624at5125	Centromere/kinetochore protein
148633at5125	Complete	CM111164.1	3708977	3710889	+	824.6	455	https://v12-2.orthodb.org/?query=148633at5125	sucrose transport
148651at5125	Complete	CM111165.1	3819550	3819038	-	274.5	142	https://v12-2.orthodb.org/?query=148651at5125	ribosomal protein L11
148656at5125	Complete	CM111164.1	3555775	3558555	+	698.5	695	https://v12-2.orthodb.org/?query=148656at5125	large tegument protein UL36
148661at5125	Complete	CM111165.1	693016	693830	+	379.8	187	https://v12-2.orthodb.org/?query=148661at5125	Nuclear movement protein
148665at5125	Complete	CM111165.1	2430743	2431699	+	630.2	285	https://v12-2.orthodb.org/?query=148665at5125	diphthine synthase
148683at5125	Complete	CM111172.1	1754396	1751621	-	1558.9	786	https://v12-2.orthodb.org/?query=148683at5125	kinase
148697at5125	Complete	CM111164.1	1324919	1326190	+	765.2	378	https://v12-2.orthodb.org/?query=148697at5125	DNA-directed RNA polymerase
148703at5125	Complete	CM111168.1	3165005	3161632	-	2001.9	1021	https://v12-2.orthodb.org/?query=148703at5125	DNA mismatch repair protein
148712at5125	Complete	CM111170.1	3100325	3095470	-	405.9	200	https://v12-2.orthodb.org/?query=148712at5125	cytochrome c oxidase
148742at5125	Complete	CM111168.1	1110115	1111308	+	681.3	352	https://v12-2.orthodb.org/?query=148742at5125	mitochondrial transport protein
148749at5125	Complete	CM111168.1	2188613	2187304	-	609.8	331	https://v12-2.orthodb.org/?query=148749at5125	hyphal anastamosis-8
148759at5125	Complete	CM111173.1	1511699	1512731	+	596.5	298	https://v12-2.orthodb.org/?query=148759at5125	Ribosome biogenesis protein
148773at5125	Complete	CM111164.1	3888747	3889608	+	401.0	233	https://v12-2.orthodb.org/?query=148773at5125	Ribosomal protein S5 domain 2-type fold protein
148775at5125	Complete	CM111168.1	722688	721052	-	880.6	463	https://v12-2.orthodb.org/?query=148775at5125	peptidase family m28
148781at5125	Complete	CM111164.1	2053074	2047699	-	3665.4	1705	https://v12-2.orthodb.org/?query=148781at5125	DNA-directed RNA polymerase
148782at5125	Missing
148804at5125	Complete	CM111168.1	3256743	3254592	-	796.1	483	https://v12-2.orthodb.org/?query=148804at5125	Cyclin
148818at5125	Complete	CM111164.1	1431781	1435637	+	1844.2	1038	https://v12-2.orthodb.org/?query=148818at5125	Meiotically up-regulated protein
148833at5125	Complete	CM111170.1	2885482	2886934	+	951.3	453	https://v12-2.orthodb.org/?query=148833at5125	bcs1
148850at5125	Complete	CM111170.1	2742655	2737883	-	2747.3	1411	https://v12-2.orthodb.org/?query=148850at5125	ATP-dependent RNA helicase
148862at5125	Complete	CM111168.1	2651965	2655764	+	2161.5	1153	https://v12-2.orthodb.org/?query=148862at5125	kinase
148868at5125	Complete	CM111172.1	2018256	2017291	-	355.9	202	https://v12-2.orthodb.org/?query=148868at5125	PH domain-containing protein
148876at5125	Complete	CM111168.1	1122501	1123878	+	355.6	324	https://v12-2.orthodb.org/?query=148876at5125	ADP-ribosylation factor-like 2
148880at5125	Complete	CM111164.1	1137949	1132769	-	1451.1	765	https://v12-2.orthodb.org/?query=148880at5125	PhoD-like phosphatase
148888at5125	Complete	CM111170.1	2900277	2901978	+	756.5	432	https://v12-2.orthodb.org/?query=148888at5125	sialidase
148893at5125	Complete	CM111166.1	821999	820844	-	627.6	354	https://v12-2.orthodb.org/?query=148893at5125	Chalcone_isomerase domain-containing protein
148896at5125	Complete	CM111166.1	3661730	3663811	+	1236.1	605	https://v12-2.orthodb.org/?query=148896at5125	cleft lip palate transmembrane 1
148904at5125	Complete	CM111168.1	4391732	4400244	+	1064.8	555	https://v12-2.orthodb.org/?query=148904at5125	patatin-like phospholipase
148915at5125	Complete	CM111170.1	2831596	2832586	+	494.5	263	https://v12-2.orthodb.org/?query=148915at5125	ribosomal protein YmL11 precursor, mitochondrial
148928at5125	Complete	CM111168.1	4274111	4272203	-	826.4	634	https://v12-2.orthodb.org/?query=148928at5125	Autophagy-related protein
148932at5125	Complete	CM111173.1	1745433	1748310	+	1583.5	895	https://v12-2.orthodb.org/?query=148932at5125	ubiquitin-protein ligase
148936at5125	Duplicated	CM111166.1	4677096	4673757	-	1699.9	969	https://v12-2.orthodb.org/?query=148936at5125	Phospholipase C
148936at5125	Duplicated	CM111167.1	2283786	2280202	-	1491.5	952	https://v12-2.orthodb.org/?query=148936at5125	Phospholipase C
148936at5125	Duplicated	CM111167.1	3008978	3012565	+	1488.4	952	https://v12-2.orthodb.org/?query=148936at5125	Phospholipase C
148946at5125	Complete	CM111168.1	2690909	2694886	+	851.1	535	https://v12-2.orthodb.org/?query=148946at5125	TBC1 domain family member
148955at5125	Complete	CM111168.1	2678414	2680778	+	1302.2	781	https://v12-2.orthodb.org/?query=148955at5125	tyrosine phosphatase
148956at5125	Complete	CM111173.1	1221691	1223277	+	363.1	369	https://v12-2.orthodb.org/?query=148956at5125	stc1 domain-containing
148968at5125	Complete	CM111170.1	2734238	2737475	+	1645.9	949	https://v12-2.orthodb.org/?query=148968at5125	Nucleotide-binding, alpha-beta plait
148972at5125	Complete	CM111172.1	1015798	1019389	+	2378.9	1148	https://v12-2.orthodb.org/?query=148972at5125	ATP dependent RNA helicase
148990at5125	Complete	CM111166.1	4194795	4190468	-	2092.7	1092	https://v12-2.orthodb.org/?query=148990at5125	Vacuolar protein sorting-associated protein 41
148993at5125	Complete	CM111164.1	4000098	3999318	-	545.3	253	https://v12-2.orthodb.org/?query=148993at5125	Ribosome biogenesis protein
148998at5125	Complete	CM111164.1	4895912	4897703	+	849.6	465	https://v12-2.orthodb.org/?query=148998at5125	amino acid transporter
149001at5125	Complete	CM111170.1	1692546	1696752	+	2068.4	1121	https://v12-2.orthodb.org/?query=149001at5125	Chromodomain-helicase-DNA-binding protein
149002at5125	Complete	CM111165.1	1525123	1523700	-	825.2	362	https://v12-2.orthodb.org/?query=149002at5125	septin
149006at5125	Complete	CM111164.1	3094457	3095998	+	555.4	371	https://v12-2.orthodb.org/?query=149006at5125	Zinc finger CCCH domain-containing protein
149010at5125	Complete	CM111164.1	1837177	1825043	-	6274.0	3581	https://v12-2.orthodb.org/?query=149010at5125	E3 ubiquitin-protein ligase
149043at5125	Complete	CM111166.1	4772943	4778308	+	3298.1	1808	https://v12-2.orthodb.org/?query=149043at5125	Basic-leucine zipper domain
149053at5125	Complete	CM111171.1	2084260	2085259	+	537.1	244	https://v12-2.orthodb.org/?query=149053at5125	TATA binding
149063at5125	Complete	CM111168.1	2219653	2220796	+	763.1	372	https://v12-2.orthodb.org/?query=149063at5125	Mannan polymerase complex subunit
149072at5125	Complete	CM111171.1	2276865	2275982	-	557.7	257	https://v12-2.orthodb.org/?query=149072at5125	60S ribosomal protein
149080at5125	Complete	CM111164.1	1500888	1498909	-	679.8	498	https://v12-2.orthodb.org/?query=149080at5125	Copper transport protein ctr4
149082at5125	Complete	CM111164.1	1309218	1311454	+	1001.7	488	https://v12-2.orthodb.org/?query=149082at5125	kinase
149083at5125	Complete	CM111170.1	1982693	1984297	+	964.4	472	https://v12-2.orthodb.org/?query=149083at5125	RNA helicase
149086at5125	Missing
149099at5125	Complete	CM111164.1	2225328	2230638	+	1497.4	863	https://v12-2.orthodb.org/?query=149099at5125	galactinol--sucrose galactosyltransferase 6
149103at5125	Complete	CM111168.1	4047194	4042760	-	2596.1	1290	https://v12-2.orthodb.org/?query=149103at5125	atpase
149105at5125	Complete	CM111173.1	1177301	1175297	-	818.4	591	https://v12-2.orthodb.org/?query=149105at5125	Hri1, N-terminal
149114at5125	Complete	CM111170.1	1389665	1388261	-	799.9	420	https://v12-2.orthodb.org/?query=149114at5125	eamA-like transporter family domain-containing protein
149125at5125	Complete	CM111164.1	2849054	2847998	-	640.2	295	https://v12-2.orthodb.org/?query=149125at5125	GPN-loop GTPase 3 like protein
149138at5125	Complete	CM111166.1	1660783	1662253	+	325.0	157	https://v12-2.orthodb.org/?query=149138at5125	translation elongation factor, IF5A
149142at5125	Complete	CM111172.1	2354365	2355775	+	704.1	418	https://v12-2.orthodb.org/?query=149142at5125	vesicle coat protein
149160at5125	Complete	CM111164.1	755633	756437	+	425.4	199	https://v12-2.orthodb.org/?query=149160at5125	GTP-binding protein
149165at5125	Complete	CM111173.1	1419361	1414819	-	1500.9	842	https://v12-2.orthodb.org/?query=149165at5125	WD repeat-containing
149179at5125	Complete	CM111168.1	3183860	3181883	-	665.7	477	https://v12-2.orthodb.org/?query=149179at5125	high mobility group protein
149188at5125	Complete	CM111168.1	1447849	1451322	+	1995.8	1129	https://v12-2.orthodb.org/?query=149188at5125	WD40/YVTN repeat-like-containing domain protein
149192at5125	Complete	CM111170.1	1664528	1660865	-	1856.7	1055	https://v12-2.orthodb.org/?query=149192at5125	PX domain protein
149211at5125	Complete	CM111166.1	3876156	3873721	-	1469.1	761	https://v12-2.orthodb.org/?query=149211at5125	amino acid transporter
149223at5125	Complete	CM111170.1	2724236	2727270	+	516.2	286	https://v12-2.orthodb.org/?query=149223at5125	mitochondrial large ribosomal subunit
149224at5125	Complete	CM111166.1	3147744	3150545	+	1352.5	772	https://v12-2.orthodb.org/?query=149224at5125	ph domain
149236at5125	Complete	CM111168.1	2099230	2098217	-	662.7	317	https://v12-2.orthodb.org/?query=149236at5125	3-hydroxybutyryl-CoA dehydrogenase
149240at5125	Complete	CM111172.1	1867406	1870398	+	1760.8	888	https://v12-2.orthodb.org/?query=149240at5125	dna ligase
149243at5125	Complete	CM111165.1	2227523	2229605	+	1127.6	625	https://v12-2.orthodb.org/?query=149243at5125	Satratoxin biosynthesis SC3 cluster transcription factor
149244at5125	Complete	CM111165.1	632689	633406	+	317.4	191	https://v12-2.orthodb.org/?query=149244at5125	EKC/KEOPS complex subunit CGI121
149296at5125	Complete	CM111165.1	3534381	3535823	+	905.9	434	https://v12-2.orthodb.org/?query=149296at5125	acyl-CoA dehydrogenase
149312at5125	Complete	CM111165.1	3288762	3287538	-	555.6	320	https://v12-2.orthodb.org/?query=149312at5125	syntaxin
149338at5125	Complete	CM111171.1	1237919	1239657	+	1019.0	520	https://v12-2.orthodb.org/?query=149338at5125	Homogentisate 1,2-dioxygenase
149343at5125	Complete	CM111164.1	2597922	2594797	-	1644.2	852	https://v12-2.orthodb.org/?query=149343at5125	mRNA 3 -end-processing RNA14
149354at5125	Complete	CM111171.1	1869300	1871970	+	893.3	534	https://v12-2.orthodb.org/?query=149354at5125	Rho GTPase activator
149362at5125	Complete	CM111171.1	1841914	1843858	+	767.6	596	https://v12-2.orthodb.org/?query=149362at5125	Zinc finger domain-containing C2H2-type
149376at5125	Complete	CM111172.1	1874807	1876788	+	1071.9	618	https://v12-2.orthodb.org/?query=149376at5125	neurochondrin domain protein
149403at5125	Complete	CM111164.1	4957221	4955826	-	525.4	326	https://v12-2.orthodb.org/?query=149403at5125	RNA recognition motif-containing
149410at5125	Complete	CM111166.1	2861374	2862403	+	558.2	267	https://v12-2.orthodb.org/?query=149410at5125	26S proteasome non-ATPase regulatory subunit 8
149444at5125	Complete	CM111172.1	1959429	1956754	-	1169.5	691	https://v12-2.orthodb.org/?query=149444at5125	tho complex subunit
149469at5125	Complete	CM111165.1	3847644	3856955	+	1554.2	914	https://v12-2.orthodb.org/?query=149469at5125	GTPase
149473at5125	Complete	CM111170.1	3008672	3005914	-	1410.6	849	https://v12-2.orthodb.org/?query=149473at5125	utp8 family domain-containing protein
149477at5125	Complete	CM111164.1	5289328	5294818	+	3037.6	1513	https://v12-2.orthodb.org/?query=149477at5125	Ras GTPase-activating-like protein
149481at5125	Complete	CM111166.1	3904733	3905994	+	784.6	409	https://v12-2.orthodb.org/?query=149481at5125	pre-mRNA-splicing factor CWC2
149483at5125	Complete	CM111164.1	4209475	4207572	-	864.7	431	https://v12-2.orthodb.org/?query=149483at5125	chromatin structure-remodeling complex protein
149512at5125	Complete	CM111165.1	3482355	3478206	-	707.6	425	https://v12-2.orthodb.org/?query=149512at5125	Exonuclease V
149521at5125	Complete	CM111164.1	2409307	2406785	-	641.4	325	https://v12-2.orthodb.org/?query=149521at5125	dehydrodolichyl diphosphate synthase
149655at5125	Complete	CM111164.1	4331761	4333458	+	890.7	525	https://v12-2.orthodb.org/?query=149655at5125	Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1
149664at5125	Complete	CM111165.1	2291352	2292827	+	717.0	407	https://v12-2.orthodb.org/?query=149664at5125	COP9 signalosome subunit 6
149672at5125	Duplicated	CM111164.1	2093686	2092401	-	681.8	333	https://v12-2.orthodb.org/?query=149672at5125	sphingolipid long chain base-responsive protein
149672at5125	Duplicated	CM111178.1	822315	823619	+	638.6	320	https://v12-2.orthodb.org/?query=149672at5125	sphingolipid long chain base-responsive protein
149674at5125	Complete	CM111168.1	1333492	1324165	-	1674.0	1075	https://v12-2.orthodb.org/?query=149674at5125	Protein NRDE2
149675at5125	Complete	CM111166.1	3116080	3113187	-	1985.1	934	https://v12-2.orthodb.org/?query=149675at5125	protein transport protein
149680at5125	Complete	CM111168.1	2326504	2327763	+	400.2	275	https://v12-2.orthodb.org/?query=149680at5125	fyve domain containing protein
149736at5125	Complete	CM111164.1	2077589	2074943	-	1464.3	799	https://v12-2.orthodb.org/?query=149736at5125	Protein sel-1
149746at5125	Complete	CM111165.1	1001429	989403	-	1853.9	961	https://v12-2.orthodb.org/?query=149746at5125	transcription initiation factor TFIID
149785at5125	Complete	CM111165.1	2132021	2131134	-	523.2	256	https://v12-2.orthodb.org/?query=149785at5125	Electron transfer flavoprotein, beta subunit
149809at5125	Complete	CM111172.1	2687800	2692652	+	1068.3	602	https://v12-2.orthodb.org/?query=149809at5125	nuclear envelope
149841at5125	Complete	CM111168.1	3564859	3570819	+	536.5	475	https://v12-2.orthodb.org/?query=149841at5125	DNMT1-RFD domain-containing protein
149845at5125	Complete	CM111168.1	2839219	2838472	-	365.6	217	https://v12-2.orthodb.org/?query=149845at5125	ammecr1
149853at5125	Complete	CM111170.1	2037274	2038530	+	522.6	419	https://v12-2.orthodb.org/?query=149853at5125	transcription factor TFIIIC tau55-related
149858at5125	Complete	CM111168.1	3355954	3359259	+	1606.1	852	https://v12-2.orthodb.org/?query=149858at5125	required for hyphal anastomosis ham-2
149862at5125	Complete	CM111173.1	2257681	2261493	+	972.4	786	https://v12-2.orthodb.org/?query=149862at5125	GPI-anchored cell surface
149869at5125	Complete	CM111171.1	2546729	2545765	-	352.8	193	https://v12-2.orthodb.org/?query=149869at5125	Ankyrin repeat-containing protein
149885at5125	Complete	CM111166.1	3596298	3597170	+	494.1	263	https://v12-2.orthodb.org/?query=149885at5125	UBA domain-containing protein
149888at5125	Complete	CM111164.1	5091612	5090670	-	445.3	230	https://v12-2.orthodb.org/?query=149888at5125	Cyclin
149901at5125	Complete	CM111171.1	2004890	2001892	-	1094.1	677	https://v12-2.orthodb.org/?query=149901at5125	Sterol regulatory element-binding protein
149932at5125	Complete	CM111164.1	1109531	1108609	-	513.7	272	https://v12-2.orthodb.org/?query=149932at5125	Mannose-P-dolichol utilization defect 1 protein
149946at5125	Complete	CM111166.1	3337862	3338942	+	396.9	223	https://v12-2.orthodb.org/?query=149946at5125	Vacuolar protein sorting-associated protein 51
149950at5125	Complete	CM111164.1	4623352	4617553	-	3214.8	1699	https://v12-2.orthodb.org/?query=149950at5125	kinase
149958at5125	Complete	CM111172.1	1899904	1902304	+	867.5	476	https://v12-2.orthodb.org/?query=149958at5125	esterase
149976at5125	Complete	CM111168.1	2289223	2291250	+	588.5	295	https://v12-2.orthodb.org/?query=149976at5125	ATP synthase subunit gamma
149988at5125	Complete	CM111166.1	4060288	4063002	+	1534.3	879	https://v12-2.orthodb.org/?query=149988at5125	cytidylyltransferase
149991at5125	Complete	CM111171.1	2496363	2498732	+	1204.4	649	https://v12-2.orthodb.org/?query=149991at5125	ectonucleotide pyrophosphatase/ phosphodiesterase
149996at5125	Complete	CM111164.1	2927761	2929363	+	801.4	408	https://v12-2.orthodb.org/?query=149996at5125	transcription factor
150004at5125	Complete	CM111170.1	2577252	2575210	-	1253.6	585	https://v12-2.orthodb.org/?query=150004at5125	mitochondrial precursor proteins import receptor
150019at5125	Complete	CM111168.1	3166232	3170803	+	2048.5	1044	https://v12-2.orthodb.org/?query=150019at5125	WW domain
150028at5125	Complete	CM111170.1	2114551	2115742	+	473.9	304	https://v12-2.orthodb.org/?query=150028at5125	25S rRNA (uridine(2843)-N(3))-methyltransferase
150032at5125	Complete	CM111165.1	1861862	1864340	+	1037.7	526	https://v12-2.orthodb.org/?query=150032at5125	elongation factor Tu GTP binding domain
150037at5125	Complete	CM111166.1	4275619	4278229	+	1461.7	740	https://v12-2.orthodb.org/?query=150037at5125	VID27 domain protein
150038at5125	Complete	CM111170.1	2128634	2128042	-	301.4	177	https://v12-2.orthodb.org/?query=150038at5125	mismatched base pair and cruciform DNA recognition protein
150047at5125	Complete	CM111170.1	3044438	3041893	-	912.6	582	https://v12-2.orthodb.org/?query=150047at5125	BRCT domain protein
150050at5125	Complete	CM111168.1	3876437	3878223	+	972.9	495	https://v12-2.orthodb.org/?query=150050at5125	Enhancer of polycomb-like protein
150051at5125	Complete	CM111164.1	1813520	1812075	-	260.1	200	https://v12-2.orthodb.org/?query=150051at5125	GPI-Mannosyltransferase II co-activator domain-containing protein
150080at5125	Complete	CM111170.1	3113730	3114832	+	270.9	204	https://v12-2.orthodb.org/?query=150080at5125	RING finger domain
150085at5125	Complete	CM111164.1	4004214	4001510	-	1022.2	628	https://v12-2.orthodb.org/?query=150085at5125	kinase
150091at5125	Complete	CM111171.1	2251194	2249942	-	510.7	327	https://v12-2.orthodb.org/?query=150091at5125	mucin-like protein
150103at5125	Complete	CM111166.1	4716208	4712886	-	1621.5	849	https://v12-2.orthodb.org/?query=150103at5125	DNA repair protein
150104at5125	Complete	CM111165.1	2563977	2562506	-	946.4	408	https://v12-2.orthodb.org/?query=150104at5125	Septin
150120at5125	Complete	CM111164.1	2259729	2260690	+	418.9	244	https://v12-2.orthodb.org/?query=150120at5125	Conserved hypothetical, protein
150127at5125	Complete	CM111165.1	2879023	2888686	+	852.9	444	https://v12-2.orthodb.org/?query=150127at5125	Glutamyl-tRNA
150159at5125	Complete	CM111165.1	3907379	3906869	-	235.5	133	https://v12-2.orthodb.org/?query=150159at5125	Mediator of RNA polymerase II transcription subunit
150166at5125	Complete	CM111164.1	5825978	5837050	+	1233.3	791	https://v12-2.orthodb.org/?query=150166at5125	Kinase
150171at5125	Complete	CM111173.1	978305	970398	-	646.3	329	https://v12-2.orthodb.org/?query=150171at5125	GTP cyclohydrolase
150187at5125	Complete	CM111164.1	2099994	2100817	+	366.1	197	https://v12-2.orthodb.org/?query=150187at5125	B-cell receptor-associated protein 31-like protein
150192at5125	Complete	CM111171.1	1082079	1084517	+	559.4	419	https://v12-2.orthodb.org/?query=150192at5125	ABC transporter ABCl1
150195at5125	Complete	CM111165.1	1231561	1230299	-	687.9	336	https://v12-2.orthodb.org/?query=150195at5125	cell differentiation protein
150197at5125	Complete	CM111171.1	1353589	1350872	-	1321.7	689	https://v12-2.orthodb.org/?query=150197at5125	C6 finger domain
