# BUSCO version is: 6.0.0 
# The lineage dataset is: hypocreales_odb12.2 (Creation date: 2026-05-13, number of genomes: 71, number of BUSCOs: 4077)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
87642at5125	Complete	CM010802.1	4423733	4425332	+	1021.9	492	https://v12-2.orthodb.org/?query=87642at5125	Cystathionine beta-synthase
87687at5125	Complete	CM010803.1	3289403	3287219	-	1123.5	544	https://v12-2.orthodb.org/?query=87687at5125	GTPase-activating protein
87718at5125	Complete	CM010801.1	1492059	1493824	+	747.7	334	https://v12-2.orthodb.org/?query=87718at5125	glutamine amidotransferase
87892at5125	Complete	CM010802.1	3623346	3618176	-	566.0	294	https://v12-2.orthodb.org/?query=87892at5125	L-type lectin-like domain-containing protein
88002at5125	Complete	CM010800.1	3466932	3468008	+	466.2	247	https://v12-2.orthodb.org/?query=88002at5125	sphingolipid long chain base-responsive protein
88040at5125	Complete	CM010803.1	1999741	1996524	-	2160.4	954	https://v12-2.orthodb.org/?query=88040at5125	Coatomer subunit beta
88294at5125	Complete	MRCU01000005.1	3621393	3620215	-	479.6	317	https://v12-2.orthodb.org/?query=88294at5125	leucine carboxyl methyltransferase
88557at5125	Complete	CM010800.1	4373809	4370982	-	1365.2	760	https://v12-2.orthodb.org/?query=88557at5125	multiple RNA-binding domain-containing protein 1
88773at5125	Complete	CM010805.1	1402941	1402410	-	230.6	140	https://v12-2.orthodb.org/?query=88773at5125	glutathione S-transferase
88795at5125	Complete	MRCU01000005.1	76133	77561	+	848.4	426	https://v12-2.orthodb.org/?query=88795at5125	sorting nexin
88809at5125	Complete	MRCU01000005.1	2418273	2419262	+	440.6	240	https://v12-2.orthodb.org/?query=88809at5125	Reticulon-like protein
88833at5125	Complete	CM010803.1	3303288	3306861	+	2332.6	1054	https://v12-2.orthodb.org/?query=88833at5125	ISWI chromatin-remodeling complex ATPase
88938at5125	Complete	CM010801.1	4070417	4071016	+	138.6	69	https://v12-2.orthodb.org/?query=88938at5125	Cytochrome c oxidase subunit VII
88977at5125	Complete	CM010803.1	2720303	2718770	-	792.0	395	https://v12-2.orthodb.org/?query=88977at5125	bar
89075at5125	Complete	CM010805.1	912352	911432	-	420.5	223	https://v12-2.orthodb.org/?query=89075at5125	mitochondrial protein
89133at5125	Complete	CM010803.1	2347493	2345894	-	640.7	412	https://v12-2.orthodb.org/?query=89133at5125	SPX domain containing
89508at5125	Complete	CM010800.1	1987251	1985645	-	774.4	440	https://v12-2.orthodb.org/?query=89508at5125	Cyclin
89742at5125	Complete	MRCU01000005.1	3573734	3577491	+	2505.3	1179	https://v12-2.orthodb.org/?query=89742at5125	structural maintenance of chromosome 2
89990at5125	Complete	CM010803.1	3076969	3074897	-	962.7	606	https://v12-2.orthodb.org/?query=89990at5125	Mediator of RNA polymerase II transcription subunit
90032at5125	Complete	CM010803.1	3728144	3729333	+	325.1	224	https://v12-2.orthodb.org/?query=90032at5125	Vesicle-associated membrane protein
90167at5125	Complete	CM010806.1	2120856	2122668	+	1023.5	513	https://v12-2.orthodb.org/?query=90167at5125	ATP-dependent RNA helicase
90267at5125	Complete	CM010800.1	4554031	4556375	+	835.7	536	https://v12-2.orthodb.org/?query=90267at5125	Heat shock factor
90279at5125	Complete	CM010805.1	994260	996077	+	889.2	472	https://v12-2.orthodb.org/?query=90279at5125	Cytochrome c oxidase assembly protein COX11
90358at5125	Complete	CM010803.1	1136021	1135200	-	323.7	170	https://v12-2.orthodb.org/?query=90358at5125	Translationally controlled tumor protein
90405at5125	Complete	CM010800.1	2644537	2642944	-	668.4	526	https://v12-2.orthodb.org/?query=90405at5125	GTP-binding nuclear protein
90675at5125	Complete	CM010800.1	1697178	1693655	-	1740.8	937	https://v12-2.orthodb.org/?query=90675at5125	amp deaminase
90769at5125	Complete	MRCU01000005.1	1894795	1895561	+	308.9	146	https://v12-2.orthodb.org/?query=90769at5125	mitochondria fission 1 protein
91097at5125	Complete	CM010800.1	5264020	5266978	+	1194.2	769	https://v12-2.orthodb.org/?query=91097at5125	fungal-specific transcription factor domain-containing protein
91104at5125	Complete	CM010804.1	941496	940003	-	419.5	326	https://v12-2.orthodb.org/?query=91104at5125	methyltransferase
91138at5125	Complete	CM010800.1	964512	966844	+	908.4	716	https://v12-2.orthodb.org/?query=91138at5125	leucine Rich Repeat
91167at5125	Complete	CM010801.1	2239117	2236997	-	879.0	481	https://v12-2.orthodb.org/?query=91167at5125	HAD_SAK_1 domain-containing protein
91178at5125	Complete	CM010806.1	957103	958607	+	890.7	426	https://v12-2.orthodb.org/?query=91178at5125	ATP-dependent rRNA helicase
91187at5125	Complete	CM010802.1	998747	1003458	+	922.9	478	https://v12-2.orthodb.org/?query=91187at5125	Oxidoreductase, molybdopterin-binding domain-containing protein
91191at5125	Complete	CM010802.1	1980216	1978715	-	813.4	407	https://v12-2.orthodb.org/?query=91191at5125	translation initiation factor 3 subunit M
91215at5125	Complete	CM010800.1	661460	661818	+	158.3	75	https://v12-2.orthodb.org/?query=91215at5125	Cytochrome c oxidase subunit VIIc
91374at5125	Complete	CM010804.1	2173491	2172474	-	493.2	328	https://v12-2.orthodb.org/?query=91374at5125	gtp-binding
91532at5125	Complete	CM010800.1	4512307	4510670	-	764.9	449	https://v12-2.orthodb.org/?query=91532at5125	Major Facilitator Superfamily
91640at5125	Complete	MRCU01000005.1	1036193	1037298	+	425.1	275	https://v12-2.orthodb.org/?query=91640at5125	outer membrane, beta-barrel
91733at5125	Complete	CM010800.1	1870728	1868287	-	1320.9	798	https://v12-2.orthodb.org/?query=91733at5125	LIM domain-containing protein
91926at5125	Complete	CM010803.1	1578949	1577582	-	684.2	413	https://v12-2.orthodb.org/?query=91926at5125	Myb_DNA-bind_3 domain-containing protein
92070at5125	Complete	CM010802.1	3887141	3885431	-	993.1	469	https://v12-2.orthodb.org/?query=92070at5125	O-acyltransferase
92364at5125	Complete	CM010802.1	2436457	2439357	+	1715.6	853	https://v12-2.orthodb.org/?query=92364at5125	High-temperature-induced dauer-formation
92482at5125	Complete	CM010800.1	2830383	2828705	-	776.2	511	https://v12-2.orthodb.org/?query=92482at5125	membrane bound o-acyl transferase family domain-containing protein
92516at5125	Complete	CM010805.1	2929673	2928317	-	820.2	429	https://v12-2.orthodb.org/?query=92516at5125	54S ribosomal protein L35, mitochondrial
92520at5125	Complete	CM010802.1	1607542	1606133	-	761.5	352	https://v12-2.orthodb.org/?query=92520at5125	Mitochondrial import receptor subunit
92661at5125	Complete	CM010800.1	1160904	1154826	-	668.4	372	https://v12-2.orthodb.org/?query=92661at5125	protein phosphatase
93067at5125	Complete	CM010805.1	598129	596946	-	642.6	317	https://v12-2.orthodb.org/?query=93067at5125	arginase
93089at5125	Complete	CM010800.1	4091647	4090262	-	925.9	423	https://v12-2.orthodb.org/?query=93089at5125	26S proteasome regulatory subunit
93093at5125	Complete	CM010800.1	3304497	3301224	-	1976.0	1090	https://v12-2.orthodb.org/?query=93093at5125	helicase C-terminal domain
93172at5125	Complete	CM010801.1	1132737	1130250	-	1174.7	615	https://v12-2.orthodb.org/?query=93172at5125	Ubiquitin-activating enzyme
93590at5125	Complete	CM010805.1	611705	606696	-	917.2	423	https://v12-2.orthodb.org/?query=93590at5125	Vacuolar protein sorting-associated protein
93668at5125	Complete	MRCU01000005.1	1319857	1322915	+	1744.6	936	https://v12-2.orthodb.org/?query=93668at5125	kinase
93692at5125	Missing
94166at5125	Complete	CM010802.1	2199163	2196624	-	982.9	645	https://v12-2.orthodb.org/?query=94166at5125	SAM and PH domain-containing protein
94224at5125	Complete	CM010803.1	2184289	2181987	-	1299.5	643	https://v12-2.orthodb.org/?query=94224at5125	Protein kinase
94482at5125	Complete	CM010803.1	2733238	2733718	+	244.2	121	https://v12-2.orthodb.org/?query=94482at5125	putative 13 kD U4/U6.U5 snRNP associate protein Snu13
94666at5125	Complete	CM010803.1	1422769	1418348	-	751.7	396	https://v12-2.orthodb.org/?query=94666at5125	mitochondrial distribution and morphology protein
94683at5125	Complete	CM010800.1	2721915	2723467	+	736.1	362	https://v12-2.orthodb.org/?query=94683at5125	mitotic check point protein
94851at5125	Complete	CM010804.1	2305004	2304559	-	208.6	105	https://v12-2.orthodb.org/?query=94851at5125	mediator of RNA polymerase II transcription subunit 31
94917at5125	Complete	CM010804.1	1062530	1060884	-	544.5	337	https://v12-2.orthodb.org/?query=94917at5125	BSD domain protein
95055at5125	Complete	CM010800.1	2064055	2060944	-	1775.2	895	https://v12-2.orthodb.org/?query=95055at5125	kinase
95110at5125	Complete	CM010802.1	4265011	4266328	+	687.5	388	https://v12-2.orthodb.org/?query=95110at5125	dynactin arp1 p62 subunit
95147at5125	Complete	CM010802.1	3493938	3494683	+	363.9	203	https://v12-2.orthodb.org/?query=95147at5125	ribosomal protein
95185at5125	Complete	CM010802.1	1300506	1299617	-	359.7	207	https://v12-2.orthodb.org/?query=95185at5125	IGR protein
95411at5125	Complete	CM010801.1	1520577	1519623	-	362.1	230	https://v12-2.orthodb.org/?query=95411at5125	membrane-associating domain
95427at5125	Complete	MRCU01000005.1	2456009	2457965	+	742.7	467	https://v12-2.orthodb.org/?query=95427at5125	RNA recognition motif domain
95447at5125	Complete	CM010804.1	539211	529770	-	419.7	282	https://v12-2.orthodb.org/?query=95447at5125	ubiquitin fusion degradation protein
95574at5125	Complete	CM010801.1	1365199	1367320	+	971.0	594	https://v12-2.orthodb.org/?query=95574at5125	ubiquitin carboxyl-terminal hydrolase
95759at5125	Complete	MRCU01000005.1	3319475	3317103	-	1197.9	723	https://v12-2.orthodb.org/?query=95759at5125	ATPase
95890at5125	Complete	MRCU01000005.1	1222371	1221255	-	568.4	307	https://v12-2.orthodb.org/?query=95890at5125	pheromone-regulated membrane
95965at5125	Complete	CM010802.1	1983614	1981267	-	1226.2	617	https://v12-2.orthodb.org/?query=95965at5125	kinase
95990at5125	Complete	CM010800.1	3653482	3652967	-	156.3	90	https://v12-2.orthodb.org/?query=95990at5125	ATP synthase subunit e
96009at5125	Complete	CM010804.1	3086556	3085155	-	856.6	436	https://v12-2.orthodb.org/?query=96009at5125	mRNA splicing
96036at5125	Complete	CM010802.1	3975851	3973511	-	1019.6	647	https://v12-2.orthodb.org/?query=96036at5125	pre-rrna-processing protein
96050at5125	Complete	CM010802.1	1989774	1985371	-	2201.2	1111	https://v12-2.orthodb.org/?query=96050at5125	ARF GTPase activator
96059at5125	Complete	CM010803.1	1189165	1191138	+	821.2	519	https://v12-2.orthodb.org/?query=96059at5125	sumo ligase
96196at5125	Complete	CM010802.1	4312599	4311682	-	440.5	212	https://v12-2.orthodb.org/?query=96196at5125	Coiled-coil domain-containing protein 25
96220at5125	Complete	CM010801.1	3923997	3920797	-	1836.8	941	https://v12-2.orthodb.org/?query=96220at5125	GPI ethanolamine phosphate transferase
96359at5125	Complete	CM010804.1	1606456	1608294	+	1047.0	531	https://v12-2.orthodb.org/?query=96359at5125	hsp70 protein
96684at5125	Complete	MRCU01000005.1	1856305	1853611	-	1583.4	782	https://v12-2.orthodb.org/?query=96684at5125	chloride channel
96733at5125	Complete	CM010805.1	2944230	2933790	-	2138.7	1013	https://v12-2.orthodb.org/?query=96733at5125	NAD(P) transhydrogenase
96764at5125	Complete	CM010802.1	4061405	4063661	+	1358.5	691	https://v12-2.orthodb.org/?query=96764at5125	Preprotein translocase subunit
96805at5125	Complete	CM010802.1	2621696	2608122	-	2407.3	1293	https://v12-2.orthodb.org/?query=96805at5125	Sister chromatid cohesion protein
96869at5125	Complete	CM010801.1	2229997	2232071	+	1233.5	623	https://v12-2.orthodb.org/?query=96869at5125	Eukaryotic translation initiation factor
97035at5125	Complete	CM010803.1	3103928	3102315	-	794.1	502	https://v12-2.orthodb.org/?query=97035at5125	TPR repeat-containing protein
97056at5125	Complete	CM010806.1	2334037	2336134	+	1319.1	604	https://v12-2.orthodb.org/?query=97056at5125	hsp70
97123at5125	Complete	CM010802.1	2929460	2931305	+	863.4	530	https://v12-2.orthodb.org/?query=97123at5125	Zinc finger protein
97185at5125	Complete	CM010801.1	4442115	4425231	-	999.5	497	https://v12-2.orthodb.org/?query=97185at5125	O-acyltransferase
97356at5125	Complete	CM010801.1	2067801	2070506	+	1261.6	713	https://v12-2.orthodb.org/?query=97356at5125	conserved oligomeric Golgi complex subunit 3
97497at5125	Complete	CM010802.1	1644889	1645733	+	349.1	170	https://v12-2.orthodb.org/?query=97497at5125	vacuolar sorting-associated
97527at5125	Complete	MRCU01000005.1	535047	532803	-	263.2	135	https://v12-2.orthodb.org/?query=97527at5125	ubiquitin-conjugating enzyme
97744at5125	Complete	CM010805.1	906963	908682	+	273.5	138	https://v12-2.orthodb.org/?query=97744at5125	NUDIX domain protein
97750at5125	Complete	MRCU01000005.1	359145	357035	-	1309.3	603	https://v12-2.orthodb.org/?query=97750at5125	Fumarate reductase
97858at5125	Complete	CM010800.1	4084400	4083254	-	596.7	299	https://v12-2.orthodb.org/?query=97858at5125	peroxisomal membrane protein
98063at5125	Complete	MRCU01000005.1	1848000	1850119	+	1249.7	651	https://v12-2.orthodb.org/?query=98063at5125	putative gephyrin, glycine receptor-tubulin linker protein
98133at5125	Complete	CM010803.1	1227809	1228439	+	298.4	144	https://v12-2.orthodb.org/?query=98133at5125	60S ribosomal protein L23A
98327at5125	Complete	MRCU01000005.1	269225	271104	+	843.7	473	https://v12-2.orthodb.org/?query=98327at5125	Mitochondrial import inner membrane translocase subunit
98559at5125	Complete	CM010802.1	1261039	1262477	+	645.6	317	https://v12-2.orthodb.org/?query=98559at5125	methyltransferase
98617at5125	Complete	CM010800.1	1883442	1875884	-	1179.2	629	https://v12-2.orthodb.org/?query=98617at5125	Transcription factor
98707at5125	Complete	CM010800.1	4725415	4723699	-	825.2	444	https://v12-2.orthodb.org/?query=98707at5125	ubiquinol-cytochrome-c reductase complex core protein 2
98801at5125	Complete	CM010804.1	2409597	2411832	+	968.3	625	https://v12-2.orthodb.org/?query=98801at5125	Protein of unknown function (DUF3433)
98873at5125	Complete	CM010806.1	966971	960865	-	3099.3	1748	https://v12-2.orthodb.org/?query=98873at5125	Histone transcription regulator 3-like protein
98956at5125	Complete	CM010800.1	4302591	4300122	-	1407.1	768	https://v12-2.orthodb.org/?query=98956at5125	Nuclear elongation and deformation protein
99199at5125	Complete	MRCU01000005.1	3698707	3693043	-	1487.8	868	https://v12-2.orthodb.org/?query=99199at5125	putative serine esterase
99321at5125	Complete	CM010802.1	1489377	1490504	+	263.9	206	https://v12-2.orthodb.org/?query=99321at5125	septum formation initiator domain-containing protein
99363at5125	Complete	CM010802.1	4180446	4181421	+	499.0	279	https://v12-2.orthodb.org/?query=99363at5125	SCS3 inositol phospholipid synthesis
99397at5125	Complete	CM010804.1	1157383	1156849	-	327.1	156	https://v12-2.orthodb.org/?query=99397at5125	peptidyl-prolyl cis-trans isomerase
99494at5125	Complete	CM010805.1	2769527	2767355	-	840.8	426	https://v12-2.orthodb.org/?query=99494at5125	mitochondrial matrix mmp37 domain-containing protein
99497at5125	Complete	CM010802.1	1206862	1207780	+	502.9	276	https://v12-2.orthodb.org/?query=99497at5125	14-3-3 protein
99767at5125	Complete	CM010803.1	973945	974748	+	323.9	223	https://v12-2.orthodb.org/?query=99767at5125	kinetochore fta4
100016at5125	Complete	MRCU01000005.1	3283394	3282149	-	644.5	317	https://v12-2.orthodb.org/?query=100016at5125	mitochondrial carrier
100134at5125	Complete	CM010802.1	1229174	1230160	+	282.3	222	https://v12-2.orthodb.org/?query=100134at5125	vacuolar ATP synthase subunit S1-domain-containing protein
100193at5125	Complete	CM010800.1	4906463	4903703	-	836.6	420	https://v12-2.orthodb.org/?query=100193at5125	Phosphatidylinositol glycan anchor biosynthesis class U protein
100369at5125	Complete	CM010802.1	3353288	3351760	-	704.9	390	https://v12-2.orthodb.org/?query=100369at5125	Endoplasmic reticulum membrane protein
100543at5125	Complete	MRCU01000005.1	1915399	1913848	-	378.2	348	https://v12-2.orthodb.org/?query=100543at5125	pentatricopeptide repeat protein
100591at5125	Complete	CM010802.1	3976622	3980302	+	2000.9	1170	https://v12-2.orthodb.org/?query=100591at5125	putative cargo-transport protein
100890at5125	Complete	CM010802.1	3238032	3236165	-	1053.5	585	https://v12-2.orthodb.org/?query=100890at5125	methyltransferase
100912at5125	Complete	CM010805.1	2071261	2076917	+	3295.0	1782	https://v12-2.orthodb.org/?query=100912at5125	Nucleoporin
100938at5125	Complete	CM010802.1	3600243	3583903	-	8493.4	4719	https://v12-2.orthodb.org/?query=100938at5125	AAA domain (dynein-related subfamily) domain-containing protein
101132at5125	Complete	CM010805.1	2912591	2907218	-	257.9	189	https://v12-2.orthodb.org/?query=101132at5125	translation initiation factor
101349at5125	Complete	CM010802.1	2235877	2235108	-	272.5	147	https://v12-2.orthodb.org/?query=101349at5125	Copper transporter
101458at5125	Complete	CM010804.1	1059875	1060692	+	372.8	208	https://v12-2.orthodb.org/?query=101458at5125	pre-rRNA-processing protein
101626at5125	Complete	CM010803.1	1408477	1411231	+	1447.7	770	https://v12-2.orthodb.org/?query=101626at5125	conserved fungal protein
101923at5125	Complete	CM010801.1	618087	616972	-	723.5	324	https://v12-2.orthodb.org/?query=101923at5125	GTP-binding protein
102077at5125	Complete	CM010806.1	2016767	2018960	+	786.4	527	https://v12-2.orthodb.org/?query=102077at5125	Leucine-rich repeat
102187at5125	Complete	CM010803.1	2242566	2241203	-	514.4	316	https://v12-2.orthodb.org/?query=102187at5125	cupin -type
102371at5125	Complete	CM010801.1	3862828	3860168	-	1441.2	714	https://v12-2.orthodb.org/?query=102371at5125	Heat shock protein
102376at5125	Complete	CM010802.1	3158497	3159278	+	400.5	214	https://v12-2.orthodb.org/?query=102376at5125	Signal peptidase subunit
102380at5125	Complete	CM010804.1	2458826	2448794	-	1536.0	865	https://v12-2.orthodb.org/?query=102380at5125	helicase
102469at5125	Complete	CM010803.1	1318702	1321456	+	1333.3	844	https://v12-2.orthodb.org/?query=102469at5125	uncharacterized protein YML020W
102495at5125	Complete	CM010802.1	1648287	1647077	-	653.1	326	https://v12-2.orthodb.org/?query=102495at5125	DUF410 domain
102712at5125	Complete	CM010801.1	4264998	4262236	-	1184.9	725	https://v12-2.orthodb.org/?query=102712at5125	clr5 domain-containing protein
102973at5125	Complete	CM010802.1	3884147	3885038	+	445.4	241	https://v12-2.orthodb.org/?query=102973at5125	isoprenylcysteine carboxyl methyltransferase (ICMT) family domain-containing protein
102991at5125	Complete	MRCU01000005.1	513207	507900	-	2562.0	1503	https://v12-2.orthodb.org/?query=102991at5125	Protein MON2
102999at5125	Complete	CM010800.1	1750098	1752435	+	1402.7	709	https://v12-2.orthodb.org/?query=102999at5125	Helicase
103079at5125	Complete	CM010806.1	849144	847292	-	865.5	415	https://v12-2.orthodb.org/?query=103079at5125	phosphoglycerate kinase
103246at5125	Complete	CM010801.1	1183069	1173232	-	1199.4	703	https://v12-2.orthodb.org/?query=103246at5125	exonuclease
103334at5125	Complete	MRCU01000005.1	4325971	4327601	+	318.2	186	https://v12-2.orthodb.org/?query=103334at5125	increased loss of mitochondrial DNA protein
103389at5125	Complete	CM010804.1	3268336	3271473	+	1788.5	863	https://v12-2.orthodb.org/?query=103389at5125	dolichyl-phosphate-mannose-protein mannosyltransferase
103464at5125	Complete	CM010800.1	2362665	2361698	-	204.9	196	https://v12-2.orthodb.org/?query=103464at5125	GMP synthase
103501at5125	Complete	CM010800.1	4411209	4410848	-	141.5	69	https://v12-2.orthodb.org/?query=103501at5125	zinc-binding domain-containing protein
103560at5125	Complete	MRCU01000005.1	3848987	3850169	+	510.4	330	https://v12-2.orthodb.org/?query=103560at5125	gliotoxin biosynthesis
103732at5125	Complete	CM010801.1	4412339	4411793	-	210.5	144	https://v12-2.orthodb.org/?query=103732at5125	mediator complex
103841at5125	Complete	CM010800.1	3570067	3568561	-	579.4	492	https://v12-2.orthodb.org/?query=103841at5125	ubiquitin
103916at5125	Complete	CM010804.1	2899377	2900638	+	651.6	367	https://v12-2.orthodb.org/?query=103916at5125	Protein atp12
104084at5125	Complete	MRCU01000005.1	2644142	2646155	+	938.0	585	https://v12-2.orthodb.org/?query=104084at5125	putative ARM-like protein repeat-containing protein
104111at5125	Complete	CM010803.1	1194786	1195614	+	327.8	193	https://v12-2.orthodb.org/?query=104111at5125	Transport protein particle (TRAPP) component
104173at5125	Complete	CM010802.1	1312539	1314922	+	785.1	385	https://v12-2.orthodb.org/?query=104173at5125	kinase
104238at5125	Complete	CM010803.1	2461540	2463625	+	974.3	648	https://v12-2.orthodb.org/?query=104238at5125	Pentatricopeptide repeat-containing protein
104262at5125	Complete	CM010804.1	3083733	3083061	-	333.8	160	https://v12-2.orthodb.org/?query=104262at5125	Ribosomal protein L21e
104269at5125	Complete	MRCU01000005.1	2495490	2501184	+	2736.7	1601	https://v12-2.orthodb.org/?query=104269at5125	sister chromatid cohesion
104327at5125	Complete	CM010803.1	2577596	2573942	-	1922.7	1201	https://v12-2.orthodb.org/?query=104327at5125	cell wall biogenesis protein
104466at5125	Complete	CM010800.1	2540321	2542427	+	1152.4	611	https://v12-2.orthodb.org/?query=104466at5125	Pumilio domain family member 6
104538at5125	Complete	CM010800.1	2796218	2793521	-	1426.0	800	https://v12-2.orthodb.org/?query=104538at5125	Anaphase-promoting complex subunit
104742at5125	Complete	CM010805.1	2426263	2425190	-	541.6	303	https://v12-2.orthodb.org/?query=104742at5125	translation initiation factor eif-2b subunit alpha
104766at5125	Complete	CM010800.1	756435	753828	-	939.9	533	https://v12-2.orthodb.org/?query=104766at5125	r3h domain protein
104768at5125	Complete	CM010802.1	880451	878805	-	979.3	505	https://v12-2.orthodb.org/?query=104768at5125	GPI transamidase
104919at5125	Complete	CM010805.1	605711	603885	-	812.2	534	https://v12-2.orthodb.org/?query=104919at5125	S-adenosyl-L-methionine-dependent methyltransferase
104968at5125	Complete	CM010803.1	3150713	3151500	+	464.6	242	https://v12-2.orthodb.org/?query=104968at5125	SUR7 family protein
104982at5125	Missing
105138at5125	Complete	CM010803.1	3685554	3684366	-	588.4	378	https://v12-2.orthodb.org/?query=105138at5125	Heterokaryon incompatibility protein
105180at5125	Complete	CM010805.1	2222551	2219421	-	1566.4	1000	https://v12-2.orthodb.org/?query=105180at5125	kinase
105225at5125	Complete	CM010802.1	1767603	1765824	-	688.1	463	https://v12-2.orthodb.org/?query=105225at5125	Zn(2)-C6 fungal-type DNA-binding domain protein
105299at5125	Complete	CM010800.1	3625720	3622167	-	1645.2	896	https://v12-2.orthodb.org/?query=105299at5125	DUF726 domain containing protein
105394at5125	Complete	CM010804.1	2399052	2394919	-	2362.6	1214	https://v12-2.orthodb.org/?query=105394at5125	Oxysterol-binding protein
105489at5125	Complete	CM010804.1	3084010	3084827	+	418.7	191	https://v12-2.orthodb.org/?query=105489at5125	40S ribosomal protein
105530at5125	Complete	CM010804.1	1986897	1990233	+	1775.7	1032	https://v12-2.orthodb.org/?query=105530at5125	ATPase
105580at5125	Complete	CM010806.1	2244900	2246574	+	961.2	495	https://v12-2.orthodb.org/?query=105580at5125	atpase
105614at5125	Complete	CM010800.1	4317935	4318892	+	504.0	289	https://v12-2.orthodb.org/?query=105614at5125	DNA glycosylase
105654at5125	Complete	CM010804.1	2688534	2689039	+	274.3	135	https://v12-2.orthodb.org/?query=105654at5125	mitochondrial import inner membrane translocase subunit tim16
105695at5125	Complete	CM010802.1	3417098	3431388	+	1396.1	669	https://v12-2.orthodb.org/?query=105695at5125	Transcription factor
105776at5125	Complete	CM010806.1	1354794	1356661	+	1117.1	526	https://v12-2.orthodb.org/?query=105776at5125	pyridine nucleotide-disulfide oxidoreductase
105939at5125	Complete	CM010804.1	1913815	1915793	+	858.7	468	https://v12-2.orthodb.org/?query=105939at5125	ROD1-O-dinitrobenzene,calcium zinc resistance
106128at5125	Complete	CM010800.1	2909045	2906048	-	1370.7	755	https://v12-2.orthodb.org/?query=106128at5125	Protein of unknown function DUF3405
106152at5125	Complete	CM010802.1	1004431	1000720	-	2280.4	1095	https://v12-2.orthodb.org/?query=106152at5125	26S proteasome regulatory subunit
106221at5125	Complete	CM010805.1	2557211	2559646	+	1413.1	727	https://v12-2.orthodb.org/?query=106221at5125	ATP-dependent RNA helicase
106310at5125	Complete	CM010806.1	1992601	1999273	+	3076.6	2172	https://v12-2.orthodb.org/?query=106310at5125	Methyl methanesulfonate-sensitivity protein 22
106359at5125	Complete	CM010801.1	1239512	1237501	-	913.2	531	https://v12-2.orthodb.org/?query=106359at5125	CUE domain
106422at5125	Complete	MRCU01000005.1	1954995	1953270	-	746.6	480	https://v12-2.orthodb.org/?query=106422at5125	NAM9-mitochondrial ribosomal small subunit
106494at5125	Complete	CM010806.1	1202827	1204438	+	769.9	509	https://v12-2.orthodb.org/?query=106494at5125	ring finger
106566at5125	Complete	CM010804.1	2901874	2903835	+	651.1	395	https://v12-2.orthodb.org/?query=106566at5125	Peptidase aspartic
106728at5125	Complete	CM010805.1	2503616	2501877	-	1065.7	498	https://v12-2.orthodb.org/?query=106728at5125	Transcriptional adapter 2
106881at5125	Complete	CM010802.1	2073716	2067248	-	3166.1	1653	https://v12-2.orthodb.org/?query=106881at5125	chromodomain helicase
106933at5125	Complete	CM010802.1	2823761	2822292	-	742.1	416	https://v12-2.orthodb.org/?query=106933at5125	fatty acid elongation
106941at5125	Complete	CM010800.1	1722432	1730235	+	3402.5	1836	https://v12-2.orthodb.org/?query=106941at5125	ion transporter
106967at5125	Complete	CM010802.1	3897898	3898665	+	269.8	144	https://v12-2.orthodb.org/?query=106967at5125	dna-directed rna polymerases i
107077at5125	Complete	MRCU01000005.1	2412567	2415815	+	1416.8	817	https://v12-2.orthodb.org/?query=107077at5125	GTPase activating protein
107152at5125	Complete	CM010802.1	3172812	3170539	-	1120.3	562	https://v12-2.orthodb.org/?query=107152at5125	RNA binding
107223at5125	Complete	CM010805.1	2956645	2957044	+	190.0	115	https://v12-2.orthodb.org/?query=107223at5125	Long chronological lifespan protein 2
107275at5125	Complete	MRCU01000005.1	3280534	3279224	-	710.6	378	https://v12-2.orthodb.org/?query=107275at5125	rna polymerase ii accessory factor
107302at5125	Complete	CM010800.1	4168968	4171717	+	1230.0	675	https://v12-2.orthodb.org/?query=107302at5125	mechanosensitive ion channel
107397at5125	Complete	CM010804.1	2102962	2100697	-	1007.8	738	https://v12-2.orthodb.org/?query=107397at5125	ring finger domain protein
107412at5125	Complete	CM010802.1	2669566	2671275	+	936.2	521	https://v12-2.orthodb.org/?query=107412at5125	peroxin
107539at5125	Complete	MRCU01000005.1	2077592	2074910	-	1104.4	694	https://v12-2.orthodb.org/?query=107539at5125	PHD finger domain
107670at5125	Complete	CM010801.1	2258981	2256057	-	1276.7	696	https://v12-2.orthodb.org/?query=107670at5125	translation initiation factor eIF-2B subunit epsilon
107762at5125	Complete	CM010801.1	3786705	3787755	+	568.1	307	https://v12-2.orthodb.org/?query=107762at5125	54S ribosomal protein L3
107805at5125	Complete	CM010800.1	3532084	3534818	+	1377.9	660	https://v12-2.orthodb.org/?query=107805at5125	kinase
107837at5125	Complete	CM010800.1	3756771	3755132	-	563.5	417	https://v12-2.orthodb.org/?query=107837at5125	transcriptional regulatory protein
107842at5125	Complete	CM010803.1	3261354	3269926	+	460.4	306	https://v12-2.orthodb.org/?query=107842at5125	NmrA domain-containing protein
107962at5125	Complete	CM010800.1	3263321	3264623	+	685.5	319	https://v12-2.orthodb.org/?query=107962at5125	cytochrome c1
108018at5125	Complete	CM010800.1	3520244	3521398	+	645.3	342	https://v12-2.orthodb.org/?query=108018at5125	C2H2 finger domain protein
108043at5125	Complete	CM010804.1	2107127	2107976	+	452.3	271	https://v12-2.orthodb.org/?query=108043at5125	60s ribosomal protein l37 protein
